area,date,interest,isPartial,brand,super_brand,year,month,week,is_zero
ZA,2019-12-29,52,False,Dunlopillo,competitor_brand,2019,12,52,0
ZA,2019-12-29,0,False,Forty Winks,competitor_brand,2019,12,52,1
ZA,2019-12-29,29,False,Sleepmasters,competitor_brand,2019,12,52,0
ZA,2020-01-05,20,False,Sealy,own,2020,1,1,0
ZA,2020-01-05,0,False,Edblo,own,2020,1,1,1
ZA,2020-01-05,0,False,King Koil,own,2020,1,1,1
ZA,2020-01-05,27,False,sealy posturepedic,own,2020,1,1,0
ZA,2020-01-05,0,False,Forgeron,competitor_brand,2020,1,1,1
ZA,2020-01-05,22,False,Restonic,competitor_brand,2020,1,1,0
ZA,2020-01-05,10,False,Cloud 9,competitor_brand,2020,1,1,0
ZA,2020-01-05,22,False,Rest Assured,competitor_brand,2020,1,1,0
ZA,2020-01-05,0,False,Serta,competitor_brand,2020,1,1,1
ZA,2020-01-05,35,False,Simmons,competitor_brand,2020,1,1,0
ZA,2020-01-05,44,False,Tempur,competitor_brand,2020,1,1,0
ZA,2020-01-05,0,False,Dreamland,competitor_brand,2020,1,1,1
ZA,2020-01-05,0,False,Dunlopillo,competitor_brand,2020,1,1,1
ZA,2020-01-05,0,False,Forty Winks,competitor_brand,2020,1,1,1
ZA,2020-01-05,48,False,Sleepmasters,competitor_brand,2020,1,1,0
ZA,2020-01-12,67,False,Sealy,own,2020,1,2,0
ZA,2020-01-12,16,False,Edblo,own,2020,1,2,0
ZA,2020-01-12,0,False,King Koil,own,2020,1,2,1
ZA,2020-01-12,26,False,sealy posturepedic,own,2020,1,2,0
ZA,2020-01-12,0,False,Forgeron,competitor_brand,2020,1,2,1
ZA,2020-01-12,32,False,Restonic,competitor_brand,2020,1,2,0
ZA,2020-01-12,29,False,Cloud 9,competitor_brand,2020,1,2,0
ZA,2020-01-12,21,False,Rest Assured,competitor_brand,2020,1,2,0
ZA,2020-01-12,23,False,Serta,competitor_brand,2020,1,2,0
ZA,2020-01-12,62,False,Simmons,competitor_brand,2020,1,2,0
ZA,2020-01-12,0,False,Tempur,competitor_brand,2020,1,2,1
ZA,2020-01-12,22,False,Dreamland,competitor_brand,2020,1,2,0
ZA,2020-01-12,0,False,Dunlopillo,competitor_brand,2020,1,2,1
ZA,2020-01-12,72,False,Forty Winks,competitor_brand,2020,1,2,0
ZA,2020-01-12,38,False,Sleepmasters,competitor_brand,2020,1,2,0
ZA,2020-01-19,59,False,Sealy,own,2020,1,3,0
ZA,2020-01-19,0,False,Edblo,own,2020,1,3,1
ZA,2020-01-19,0,False,King Koil,own,2020,1,3,1
ZA,2020-01-19,0,False,sealy posturepedic,own,2020,1,3,1
ZA,2020-01-19,0,False,Forgeron,competitor_brand,2020,1,3,1
ZA,2020-01-19,32,False,Restonic,competitor_brand,2020,1,3,0
ZA,2020-01-19,20,False,Cloud 9,competitor_brand,2020,1,3,0
ZA,2020-01-19,22,False,Rest Assured,competitor_brand,2020,1,3,0
ZA,2020-01-19,0,False,Serta,competitor_brand,2020,1,3,1
ZA,2020-01-19,75,False,Simmons,competitor_brand,2020,1,3,0
ZA,2020-01-19,44,False,Tempur,competitor_brand,2020,1,3,0
ZA,2020-01-19,0,False,Dreamland,competitor_brand,2020,1,3,1
ZA,2020-01-19,0,False,Dunlopillo,competitor_brand,2020,1,3,1
ZA,2020-01-19,37,False,Forty Winks,competitor_brand,2020,1,3,0
ZA,2020-01-19,24,False,Sleepmasters,competitor_brand,2020,1,3,0
ZA,2020-01-26,30,False,Sealy,own,2020,1,4,0
ZA,2020-01-26,16,False,Edblo,own,2020,1,4,0
ZA,2020-01-26,30,False,King Koil,own,2020,1,4,0
ZA,2020-01-26,27,False,sealy posturepedic,own,2020,1,4,0
ZA,2020-01-26,0,False,Forgeron,competitor_brand,2020,1,4,1
ZA,2020-01-26,0,False,Restonic,competitor_brand,2020,1,4,1
ZA,2020-01-26,40,False,Cloud 9,competitor_brand,2020,1,4,0
ZA,2020-01-26,44,False,Rest Assured,competitor_brand,2020,1,4,0
ZA,2020-01-26,48,False,Serta,competitor_brand,2020,1,4,0
ZA,2020-01-26,29,False,Simmons,competitor_brand,2020,1,4,0
ZA,2020-01-26,0,False,Tempur,competitor_brand,2020,1,4,1
ZA,2020-01-26,0,False,Dreamland,competitor_brand,2020,1,4,1
ZA,2020-01-26,0,False,Dunlopillo,competitor_brand,2020,1,4,1
ZA,2020-01-26,0,False,Forty Winks,competitor_brand,2020,1,4,1
ZA,2020-01-26,0,False,Sleepmasters,competitor_brand,2020,1,4,1
ZA,2020-02-02,10,False,Sealy,own,2020,2,5,0
ZA,2020-02-02,0,False,Edblo,own,2020,2,5,1
ZA,2020-02-02,0,False,King Koil,own,2020,2,5,1
ZA,2020-02-02,0,False,sealy posturepedic,own,2020,2,5,1
ZA,2020-02-02,0,False,Forgeron,competitor_brand,2020,2,5,1
ZA,2020-02-02,11,False,Restonic,competitor_brand,2020,2,5,0
ZA,2020-02-02,58,False,Cloud 9,competitor_brand,2020,2,5,0
ZA,2020-02-02,43,False,Rest Assured,competitor_brand,2020,2,5,0
ZA,2020-02-02,0,False,Serta,competitor_brand,2020,2,5,1
ZA,2020-02-02,45,False,Simmons,competitor_brand,2020,2,5,0
ZA,2020-02-02,22,False,Tempur,competitor_brand,2020,2,5,0
ZA,2020-02-02,22,False,Dreamland,competitor_brand,2020,2,5,0
ZA,2020-02-02,0,False,Dunlopillo,competitor_brand,2020,2,5,1
ZA,2020-02-02,0,False,Forty Winks,competitor_brand,2020,2,5,1
ZA,2020-02-02,15,False,Sleepmasters,competitor_brand,2020,2,5,0
ZA,2020-02-09,49,False,Sealy,own,2020,2,6,0
ZA,2020-02-09,16,False,Edblo,own,2020,2,6,0
ZA,2020-02-09,29,False,King Koil,own,2020,2,6,0
ZA,2020-02-09,0,False,sealy posturepedic,own,2020,2,6,1
ZA,2020-02-09,0,False,Forgeron,competitor_brand,2020,2,6,1
ZA,2020-02-09,21,False,Restonic,competitor_brand,2020,2,6,0
ZA,2020-02-09,39,False,Cloud 9,competitor_brand,2020,2,6,0
ZA,2020-02-09,22,False,Rest Assured,competitor_brand,2020,2,6,0
ZA,2020-02-09,23,False,Serta,competitor_brand,2020,2,6,0
ZA,2020-02-09,34,False,Simmons,competitor_brand,2020,2,6,0
ZA,2020-02-09,22,False,Tempur,competitor_brand,2020,2,6,0
ZA,2020-02-09,0,False,Dreamland,competitor_brand,2020,2,6,1
ZA,2020-02-09,0,False,Dunlopillo,competitor_brand,2020,2,6,1
ZA,2020-02-09,0,False,Forty Winks,competitor_brand,2020,2,6,1
ZA,2020-02-09,39,False,Sleepmasters,competitor_brand,2020,2,6,0
ZA,2020-02-16,19,False,Sealy,own,2020,2,7,0
ZA,2020-02-16,0,False,Edblo,own,2020,2,7,1
ZA,2020-02-16,29,False,King Koil,own,2020,2,7,0
ZA,2020-02-16,52,False,sealy posturepedic,own,2020,2,7,0
ZA,2020-02-16,0,False,Forgeron,competitor_brand,2020,2,7,1
ZA,2020-02-16,43,False,Restonic,competitor_brand,2020,2,7,0
ZA,2020-02-16,58,False,Cloud 9,competitor_brand,2020,2,7,0
ZA,2020-02-16,43,False,Rest Assured,competitor_brand,2020,2,7,0
ZA,2020-02-16,0,False,Serta,competitor_brand,2020,2,7,1
ZA,2020-02-16,51,False,Simmons,competitor_brand,2020,2,7,0
ZA,2020-02-16,0,False,Tempur,competitor_brand,2020,2,7,1
ZA,2020-02-16,22,False,Dreamland,competitor_brand,2020,2,7,0
ZA,2020-02-16,0,False,Dunlopillo,competitor_brand,2020,2,7,1
ZA,2020-02-16,0,False,Forty Winks,competitor_brand,2020,2,7,1
ZA,2020-02-16,93,False,Sleepmasters,competitor_brand,2020,2,7,0
ZA,2020-02-23,56,False,Sealy,own,2020,2,8,0
ZA,2020-02-23,15,False,Edblo,own,2020,2,8,0
ZA,2020-02-23,0,False,King Koil,own,2020,2,8,1
ZA,2020-02-23,0,False,sealy posturepedic,own,2020,2,8,1
ZA,2020-02-23,0,False,Forgeron,competitor_brand,2020,2,8,1
ZA,2020-02-23,10,False,Restonic,competitor_brand,2020,2,8,0
ZA,2020-02-23,28,False,Cloud 9,competitor_brand,2020,2,8,0
ZA,2020-02-23,21,False,Rest Assured,competitor_brand,2020,2,8,0
ZA,2020-02-23,22,False,Serta,competitor_brand,2020,2,8,0
ZA,2020-02-23,22,False,Simmons,competitor_brand,2020,2,8,0
ZA,2020-02-23,0,False,Tempur,competitor_brand,2020,2,8,1
ZA,2020-02-23,0,False,Dreamland,competitor_brand,2020,2,8,1
ZA,2020-02-23,0,False,Dunlopillo,competitor_brand,2020,2,8,1
ZA,2020-02-23,0,False,Forty Winks,competitor_brand,2020,2,8,1
ZA,2020-02-23,37,False,Sleepmasters,competitor_brand,2020,2,8,0
ZA,2020-03-01,37,False,Sealy,own,2020,3,9,0
ZA,2020-03-01,0,False,Edblo,own,2020,3,9,1
ZA,2020-03-01,0,False,King Koil,own,2020,3,9,1
ZA,2020-03-01,0,False,sealy posturepedic,own,2020,3,9,1
ZA,2020-03-01,0,False,Forgeron,competitor_brand,2020,3,9,1
ZA,2020-03-01,20,False,Restonic,competitor_brand,2020,3,9,0
ZA,2020-03-01,9,False,Cloud 9,competitor_brand,2020,3,9,0
ZA,2020-03-01,21,False,Rest Assured,competitor_brand,2020,3,9,0
ZA,2020-03-01,22,False,Serta,competitor_brand,2020,3,9,0
ZA,2020-03-01,22,False,Simmons,competitor_brand,2020,3,9,0
ZA,2020-03-01,21,False,Tempur,competitor_brand,2020,3,9,0
ZA,2020-03-01,0,False,Dreamland,competitor_brand,2020,3,9,1
ZA,2020-03-01,0,False,Dunlopillo,competitor_brand,2020,3,9,1
ZA,2020-03-01,0,False,Forty Winks,competitor_brand,2020,3,9,1
ZA,2020-03-01,37,False,Sleepmasters,competitor_brand,2020,3,9,0
ZA,2020-03-08,38,False,Sealy,own,2020,3,10,0
ZA,2020-03-08,0,False,Edblo,own,2020,3,10,1
ZA,2020-03-08,0,False,King Koil,own,2020,3,10,1
ZA,2020-03-08,0,False,sealy posturepedic,own,2020,3,10,1
ZA,2020-03-08,0,False,Forgeron,competitor_brand,2020,3,10,1
ZA,2020-03-08,11,False,Restonic,competitor_brand,2020,3,10,0
ZA,2020-03-08,38,False,Cloud 9,competitor_brand,2020,3,10,0
ZA,2020-03-08,0,False,Rest Assured,competitor_brand,2020,3,10,1
ZA,2020-03-08,46,False,Serta,competitor_brand,2020,3,10,0
ZA,2020-03-08,17,False,Simmons,competitor_brand,2020,3,10,0
ZA,2020-03-08,22,False,Tempur,competitor_brand,2020,3,10,0
ZA,2020-03-08,22,False,Dreamland,competitor_brand,2020,3,10,0
ZA,2020-03-08,0,False,Dunlopillo,competitor_brand,2020,3,10,1
ZA,2020-03-08,0,False,Forty Winks,competitor_brand,2020,3,10,1
ZA,2020-03-08,8,False,Sleepmasters,competitor_brand,2020,3,10,0
ZA,2020-03-15,9,False,Sealy,own,2020,3,11,0
ZA,2020-03-15,0,False,Edblo,own,2020,3,11,1
ZA,2020-03-15,0,False,King Koil,own,2020,3,11,1
ZA,2020-03-15,0,False,sealy posturepedic,own,2020,3,11,1
ZA,2020-03-15,0,False,Forgeron,competitor_brand,2020,3,11,1
ZA,2020-03-15,41,False,Restonic,competitor_brand,2020,3,11,0
ZA,2020-03-15,37,False,Cloud 9,competitor_brand,2020,3,11,0
ZA,2020-03-15,0,False,Rest Assured,competitor_brand,2020,3,11,1
ZA,2020-03-15,22,False,Serta,competitor_brand,2020,3,11,0
ZA,2020-03-15,39,False,Simmons,competitor_brand,2020,3,11,0
ZA,2020-03-15,0,False,Tempur,competitor_brand,2020,3,11,1
ZA,2020-03-15,65,False,Dreamland,competitor_brand,2020,3,11,0
ZA,2020-03-15,0,False,Dunlopillo,competitor_brand,2020,3,11,1
ZA,2020-03-15,0,False,Forty Winks,competitor_brand,2020,3,11,1
ZA,2020-03-15,30,False,Sleepmasters,competitor_brand,2020,3,11,0
ZA,2020-03-22,19,False,Sealy,own,2020,3,12,0
ZA,2020-03-22,0,False,Edblo,own,2020,3,12,1
ZA,2020-03-22,28,False,King Koil,own,2020,3,12,0
ZA,2020-03-22,51,False,sealy posturepedic,own,2020,3,12,0
ZA,2020-03-22,0,False,Forgeron,competitor_brand,2020,3,12,1
ZA,2020-03-22,10,False,Restonic,competitor_brand,2020,3,12,0
ZA,2020-03-22,38,False,Cloud 9,competitor_brand,2020,3,12,0
ZA,2020-03-22,0,False,Rest Assured,competitor_brand,2020,3,12,1
ZA,2020-03-22,0,False,Serta,competitor_brand,2020,3,12,1
ZA,2020-03-22,34,False,Simmons,competitor_brand,2020,3,12,0
ZA,2020-03-22,0,False,Tempur,competitor_brand,2020,3,12,1
ZA,2020-03-22,0,False,Dreamland,competitor_brand,2020,3,12,1
ZA,2020-03-22,41,False,Dunlopillo,competitor_brand,2020,3,12,0
ZA,2020-03-22,0,False,Forty Winks,competitor_brand,2020,3,12,1
ZA,2020-03-22,8,False,Sleepmasters,competitor_brand,2020,3,12,0
ZA,2020-03-29,19,False,Sealy,own,2020,3,13,0
ZA,2020-03-29,0,False,Edblo,own,2020,3,13,1
ZA,2020-03-29,0,False,King Koil,own,2020,3,13,1
ZA,2020-03-29,0,False,sealy posturepedic,own,2020,3,13,1
ZA,2020-03-29,0,False,Forgeron,competitor_brand,2020,3,13,1
ZA,2020-03-29,10,False,Restonic,competitor_brand,2020,3,13,0
ZA,2020-03-29,19,False,Cloud 9,competitor_brand,2020,3,13,0
ZA,2020-03-29,0,False,Rest Assured,competitor_brand,2020,3,13,1
ZA,2020-03-29,0,False,Serta,competitor_brand,2020,3,13,1
ZA,2020-03-29,33,False,Simmons,competitor_brand,2020,3,13,0
ZA,2020-03-29,21,False,Tempur,competitor_brand,2020,3,13,0
ZA,2020-03-29,22,False,Dreamland,competitor_brand,2020,3,13,0
ZA,2020-03-29,0,False,Dunlopillo,competitor_brand,2020,3,13,1
ZA,2020-03-29,0,False,Forty Winks,competitor_brand,2020,3,13,1
ZA,2020-03-29,0,False,Sleepmasters,competitor_brand,2020,3,13,1
ZA,2020-04-05,19,False,Sealy,own,2020,4,14,0
ZA,2020-04-05,0,False,Edblo,own,2020,4,14,1
ZA,2020-04-05,0,False,King Koil,own,2020,4,14,1
ZA,2020-04-05,0,False,sealy posturepedic,own,2020,4,14,1
ZA,2020-04-05,0,False,Forgeron,competitor_brand,2020,4,14,1
ZA,2020-04-05,11,False,Restonic,competitor_brand,2020,4,14,0
ZA,2020-04-05,10,False,Cloud 9,competitor_brand,2020,4,14,0
ZA,2020-04-05,22,False,Rest Assured,competitor_brand,2020,4,14,0
ZA,2020-04-05,23,False,Serta,competitor_brand,2020,4,14,0
ZA,2020-04-05,23,False,Simmons,competitor_brand,2020,4,14,0
ZA,2020-04-05,22,False,Tempur,competitor_brand,2020,4,14,0
ZA,2020-04-05,0,False,Dreamland,competitor_brand,2020,4,14,1
ZA,2020-04-05,42,False,Dunlopillo,competitor_brand,2020,4,14,0
ZA,2020-04-05,0,False,Forty Winks,competitor_brand,2020,4,14,1
ZA,2020-04-05,31,False,Sleepmasters,competitor_brand,2020,4,14,0
ZA,2020-04-12,40,False,Sealy,own,2020,4,15,0
ZA,2020-04-12,16,False,Edblo,own,2020,4,15,0
ZA,2020-04-12,59,False,King Koil,own,2020,4,15,0
ZA,2020-04-12,0,False,sealy posturepedic,own,2020,4,15,1
ZA,2020-04-12,0,False,Forgeron,competitor_brand,2020,4,15,1
ZA,2020-04-12,11,False,Restonic,competitor_brand,2020,4,15,0
ZA,2020-04-12,40,False,Cloud 9,competitor_brand,2020,4,15,0
ZA,2020-04-12,0,False,Rest Assured,competitor_brand,2020,4,15,1
ZA,2020-04-12,0,False,Serta,competitor_brand,2020,4,15,1
ZA,2020-04-12,59,False,Simmons,competitor_brand,2020,4,15,0
ZA,2020-04-12,22,False,Tempur,competitor_brand,2020,4,15,0
ZA,2020-04-12,46,False,Dreamland,competitor_brand,2020,4,15,0
ZA,2020-04-12,0,False,Dunlopillo,competitor_brand,2020,4,15,1
ZA,2020-04-12,37,False,Forty Winks,competitor_brand,2020,4,15,0
ZA,2020-04-12,32,False,Sleepmasters,competitor_brand,2020,4,15,0
ZA,2020-04-19,0,False,Sealy,own,2020,4,16,1
ZA,2020-04-19,15,False,Edblo,own,2020,4,16,0
ZA,2020-04-19,0,False,King Koil,own,2020,4,16,1
ZA,2020-04-19,0,False,sealy posturepedic,own,2020,4,16,1
ZA,2020-04-19,0,False,Forgeron,competitor_brand,2020,4,16,1
ZA,2020-04-19,10,False,Restonic,competitor_brand,2020,4,16,0
ZA,2020-04-19,9,False,Cloud 9,competitor_brand,2020,4,16,0
ZA,2020-04-19,0,False,Rest Assured,competitor_brand,2020,4,16,1
ZA,2020-04-19,0,False,Serta,competitor_brand,2020,4,16,1
ZA,2020-04-19,38,False,Simmons,competitor_brand,2020,4,16,0
ZA,2020-04-19,21,False,Tempur,competitor_brand,2020,4,16,0
ZA,2020-04-19,22,False,Dreamland,competitor_brand,2020,4,16,0
ZA,2020-04-19,0,False,Dunlopillo,competitor_brand,2020,4,16,1
ZA,2020-04-19,35,False,Forty Winks,competitor_brand,2020,4,16,0
ZA,2020-04-19,15,False,Sleepmasters,competitor_brand,2020,4,16,0
ZA,2020-04-26,47,False,Sealy,own,2020,4,17,0
ZA,2020-04-26,0,False,Edblo,own,2020,4,17,1
ZA,2020-04-26,28,False,King Koil,own,2020,4,17,0
ZA,2020-04-26,25,False,sealy posturepedic,own,2020,4,17,0
ZA,2020-04-26,0,False,Forgeron,competitor_brand,2020,4,17,1
ZA,2020-04-26,52,False,Restonic,competitor_brand,2020,4,17,0
ZA,2020-04-26,19,False,Cloud 9,competitor_brand,2020,4,17,0
ZA,2020-04-26,42,False,Rest Assured,competitor_brand,2020,4,17,0
ZA,2020-04-26,45,False,Serta,competitor_brand,2020,4,17,0
ZA,2020-04-26,17,False,Simmons,competitor_brand,2020,4,17,0
ZA,2020-04-26,0,False,Tempur,competitor_brand,2020,4,17,1
ZA,2020-04-26,0,False,Dreamland,competitor_brand,2020,4,17,1
ZA,2020-04-26,41,False,Dunlopillo,competitor_brand,2020,4,17,0
ZA,2020-04-26,0,False,Forty Winks,competitor_brand,2020,4,17,1
ZA,2020-04-26,38,False,Sleepmasters,competitor_brand,2020,4,17,0
ZA,2020-05-03,26,False,Sealy,own,2020,5,18,0
ZA,2020-05-03,14,False,Edblo,own,2020,5,18,0
ZA,2020-05-03,0,False,King Koil,own,2020,5,18,1
ZA,2020-05-03,0,False,sealy posturepedic,own,2020,5,18,1
ZA,2020-05-03,0,False,Forgeron,competitor_brand,2020,5,18,1
ZA,2020-05-03,19,False,Restonic,competitor_brand,2020,5,18,0
ZA,2020-05-03,35,False,Cloud 9,competitor_brand,2020,5,18,0
ZA,2020-05-03,0,False,Rest Assured,competitor_brand,2020,5,18,1
ZA,2020-05-03,63,False,Serta,competitor_brand,2020,5,18,0
ZA,2020-05-03,57,False,Simmons,competitor_brand,2020,5,18,0
ZA,2020-05-03,0,False,Tempur,competitor_brand,2020,5,18,1
ZA,2020-05-03,40,False,Dreamland,competitor_brand,2020,5,18,0
ZA,2020-05-03,0,False,Dunlopillo,competitor_brand,2020,5,18,1
ZA,2020-05-03,0,False,Forty Winks,competitor_brand,2020,5,18,1
ZA,2020-05-03,28,False,Sleepmasters,competitor_brand,2020,5,18,0
ZA,2020-05-10,36,False,Sealy,own,2020,5,19,0
ZA,2020-05-10,0,False,Edblo,own,2020,5,19,1
ZA,2020-05-10,0,False,King Koil,own,2020,5,19,1
ZA,2020-05-10,24,False,sealy posturepedic,own,2020,5,19,0
ZA,2020-05-10,0,False,Forgeron,competitor_brand,2020,5,19,1
ZA,2020-05-10,40,False,Restonic,competitor_brand,2020,5,19,0
ZA,2020-05-10,45,False,Cloud 9,competitor_brand,2020,5,19,0
ZA,2020-05-10,61,False,Rest Assured,competitor_brand,2020,5,19,0
ZA,2020-05-10,0,False,Serta,competitor_brand,2020,5,19,1
ZA,2020-05-10,43,False,Simmons,competitor_brand,2020,5,19,0
ZA,2020-05-10,20,False,Tempur,competitor_brand,2020,5,19,0
ZA,2020-05-10,0,False,Dreamland,competitor_brand,2020,5,19,1
ZA,2020-05-10,0,False,Dunlopillo,competitor_brand,2020,5,19,1
ZA,2020-05-10,34,False,Forty Winks,competitor_brand,2020,5,19,0
ZA,2020-05-10,50,False,Sleepmasters,competitor_brand,2020,5,19,0
ZA,2020-05-17,82,False,Sealy,own,2020,5,20,0
ZA,2020-05-17,15,False,Edblo,own,2020,5,20,0
ZA,2020-05-17,0,False,King Koil,own,2020,5,20,1
ZA,2020-05-17,49,False,sealy posturepedic,own,2020,5,20,0
ZA,2020-05-17,0,False,Forgeron,competitor_brand,2020,5,20,1
ZA,2020-05-17,40,False,Restonic,competitor_brand,2020,5,20,0
ZA,2020-05-17,54,False,Cloud 9,competitor_brand,2020,5,20,0
ZA,2020-05-17,0,False,Rest Assured,competitor_brand,2020,5,20,1
ZA,2020-05-17,44,False,Serta,competitor_brand,2020,5,20,0
ZA,2020-05-17,43,False,Simmons,competitor_brand,2020,5,20,0
ZA,2020-05-17,0,False,Tempur,competitor_brand,2020,5,20,1
ZA,2020-05-17,42,False,Dreamland,competitor_brand,2020,5,20,0
ZA,2020-05-17,0,False,Dunlopillo,competitor_brand,2020,5,20,1
ZA,2020-05-17,0,False,Forty Winks,competitor_brand,2020,5,20,1
ZA,2020-05-17,65,False,Sleepmasters,competitor_brand,2020,5,20,0
ZA,2020-05-24,18,False,Sealy,own,2020,5,21,0
ZA,2020-05-24,0,False,Edblo,own,2020,5,21,1
ZA,2020-05-24,0,False,King Koil,own,2020,5,21,1
ZA,2020-05-24,0,False,sealy posturepedic,own,2020,5,21,1
ZA,2020-05-24,0,False,Forgeron,competitor_brand,2020,5,21,1
ZA,2020-05-24,60,False,Restonic,competitor_brand,2020,5,21,0
ZA,2020-05-24,0,False,Cloud 9,competitor_brand,2020,5,21,1
ZA,2020-05-24,0,False,Rest Assured,competitor_brand,2020,5,21,1
ZA,2020-05-24,44,False,Serta,competitor_brand,2020,5,21,0
ZA,2020-05-24,21,False,Simmons,competitor_brand,2020,5,21,0
ZA,2020-05-24,61,False,Tempur,competitor_brand,2020,5,21,0
ZA,2020-05-24,0,False,Dreamland,competitor_brand,2020,5,21,1
ZA,2020-05-24,40,False,Dunlopillo,competitor_brand,2020,5,21,0
ZA,2020-05-24,34,False,Forty Winks,competitor_brand,2020,5,21,0
ZA,2020-05-24,95,False,Sleepmasters,competitor_brand,2020,5,21,0
ZA,2020-05-31,61,False,Sealy,own,2020,5,22,0
ZA,2020-05-31,14,False,Edblo,own,2020,5,22,0
ZA,2020-05-31,0,False,King Koil,own,2020,5,22,1
ZA,2020-05-31,71,False,sealy posturepedic,own,2020,5,22,0
ZA,2020-05-31,0,False,Forgeron,competitor_brand,2020,5,22,1
ZA,2020-05-31,10,False,Restonic,competitor_brand,2020,5,22,0
ZA,2020-05-31,26,False,Cloud 9,competitor_brand,2020,5,22,0
ZA,2020-05-31,0,False,Rest Assured,competitor_brand,2020,5,22,1
ZA,2020-05-31,42,False,Serta,competitor_brand,2020,5,22,0
ZA,2020-05-31,62,False,Simmons,competitor_brand,2020,5,22,0
ZA,2020-05-31,0,False,Tempur,competitor_brand,2020,5,22,1
ZA,2020-05-31,41,False,Dreamland,competitor_brand,2020,5,22,0
ZA,2020-05-31,0,False,Dunlopillo,competitor_brand,2020,5,22,1
ZA,2020-05-31,33,False,Forty Winks,competitor_brand,2020,5,22,0
ZA,2020-05-31,63,False,Sleepmasters,competitor_brand,2020,5,22,0
ZA,2020-06-07,80,False,Sealy,own,2020,6,23,0
ZA,2020-06-07,14,False,Edblo,own,2020,6,23,0
ZA,2020-06-07,0,False,King Koil,own,2020,6,23,1
ZA,2020-06-07,24,False,sealy posturepedic,own,2020,6,23,0
ZA,2020-06-07,0,False,Forgeron,competitor_brand,2020,6,23,1
ZA,2020-06-07,78,False,Restonic,competitor_brand,2020,6,23,0
ZA,2020-06-07,9,False,Cloud 9,competitor_brand,2020,6,23,0
ZA,2020-06-07,40,False,Rest Assured,competitor_brand,2020,6,23,0
ZA,2020-06-07,21,False,Serta,competitor_brand,2020,6,23,0
ZA,2020-06-07,63,False,Simmons,competitor_brand,2020,6,23,0
ZA,2020-06-07,0,False,Tempur,competitor_brand,2020,6,23,1
ZA,2020-06-07,21,False,Dreamland,competitor_brand,2020,6,23,0
ZA,2020-06-07,0,False,Dunlopillo,competitor_brand,2020,6,23,1
ZA,2020-06-07,67,False,Forty Winks,competitor_brand,2020,6,23,0
ZA,2020-06-07,85,False,Sleepmasters,competitor_brand,2020,6,23,0
ZA,2020-06-14,74,False,Sealy,own,2020,6,24,0
ZA,2020-06-14,30,False,Edblo,own,2020,6,24,0
ZA,2020-06-14,0,False,King Koil,own,2020,6,24,1
ZA,2020-06-14,100,False,sealy posturepedic,own,2020,6,24,0
ZA,2020-06-14,0,False,Forgeron,competitor_brand,2020,6,24,1
ZA,2020-06-14,41,False,Restonic,competitor_brand,2020,6,24,0
ZA,2020-06-14,9,False,Cloud 9,competitor_brand,2020,6,24,0
ZA,2020-06-14,0,False,Rest Assured,competitor_brand,2020,6,24,1
ZA,2020-06-14,22,False,Serta,competitor_brand,2020,6,24,0
ZA,2020-06-14,55,False,Simmons,competitor_brand,2020,6,24,0
ZA,2020-06-14,0,False,Tempur,competitor_brand,2020,6,24,1
ZA,2020-06-14,0,False,Dreamland,competitor_brand,2020,6,24,1
ZA,2020-06-14,0,False,Dunlopillo,competitor_brand,2020,6,24,1
ZA,2020-06-14,35,False,Forty Winks,competitor_brand,2020,6,24,0
ZA,2020-06-14,37,False,Sleepmasters,competitor_brand,2020,6,24,0
ZA,2020-06-21,55,False,Sealy,own,2020,6,25,0
ZA,2020-06-21,44,False,Edblo,own,2020,6,25,0
ZA,2020-06-21,27,False,King Koil,own,2020,6,25,0
ZA,2020-06-21,74,False,sealy posturepedic,own,2020,6,25,0
ZA,2020-06-21,0,False,Forgeron,competitor_brand,2020,6,25,1
ZA,2020-06-21,60,False,Restonic,competitor_brand,2020,6,25,0
ZA,2020-06-21,91,False,Cloud 9,competitor_brand,2020,6,25,0
ZA,2020-06-21,41,False,Rest Assured,competitor_brand,2020,6,25,0
ZA,2020-06-21,0,False,Serta,competitor_brand,2020,6,25,1
ZA,2020-06-21,70,False,Simmons,competitor_brand,2020,6,25,0
ZA,2020-06-21,0,False,Tempur,competitor_brand,2020,6,25,1
ZA,2020-06-21,21,False,Dreamland,competitor_brand,2020,6,25,0
ZA,2020-06-21,40,False,Dunlopillo,competitor_brand,2020,6,25,0
ZA,2020-06-21,0,False,Forty Winks,competitor_brand,2020,6,25,1
ZA,2020-06-21,51,False,Sleepmasters,competitor_brand,2020,6,25,0
ZA,2020-06-28,44,False,Sealy,own,2020,6,26,0
ZA,2020-06-28,14,False,Edblo,own,2020,6,26,0
ZA,2020-06-28,0,False,King Koil,own,2020,6,26,1
ZA,2020-06-28,0,False,sealy posturepedic,own,2020,6,26,1
ZA,2020-06-28,0,False,Forgeron,competitor_brand,2020,6,26,1
ZA,2020-06-28,39,False,Restonic,competitor_brand,2020,6,26,0
ZA,2020-06-28,26,False,Cloud 9,competitor_brand,2020,6,26,0
ZA,2020-06-28,0,False,Rest Assured,competitor_brand,2020,6,26,1
ZA,2020-06-28,21,False,Serta,competitor_brand,2020,6,26,0
ZA,2020-06-28,68,False,Simmons,competitor_brand,2020,6,26,0
ZA,2020-06-28,0,False,Tempur,competitor_brand,2020,6,26,1
ZA,2020-06-28,41,False,Dreamland,competitor_brand,2020,6,26,0
