area,date,interest,isPartial,brand,year,month,week,is_zero,estimated_min_interest,estimated_interest
ZA-WC,2017-10-22,0,False,The Bed Shop,2017,10,42,1,8.5,8.5
ZA-WC,2017-10-29,0,False,The Bed Shop,2017,10,43,1,8.5,8.5
ZA-WC,2017-11-05,0,False,The Bed Shop,2017,11,44,1,8.5,8.5
ZA-WC,2017-11-12,0,False,The Bed Shop,2017,11,45,1,8.5,8.5
ZA-WC,2017-11-19,0,False,The Bed Shop,2017,11,46,1,8.5,8.5
ZA-WC,2017-11-26,0,False,The Bed Shop,2017,11,47,1,8.5,8.5
ZA-WC,2017-12-03,0,False,The Bed Shop,2017,12,48,1,8.5,8.5
ZA-WC,2017-12-10,0,False,The Bed Shop,2017,12,49,1,8.5,8.5
ZA-WC,2017-12-17,100,False,The Bed Shop,2017,12,50,0,8.5,100.0
ZA-WC,2017-12-24,0,False,The Bed Shop,2017,12,51,1,8.5,8.5
ZA-WC,2017-12-31,0,False,The Bed Shop,2017,12,52,1,8.5,8.5
ZA,2017-01-01,25,False,Tafelberg,2017,1,52,0,5.0,25.0
ZA,2017-01-08,12,False,Tafelberg,2017,1,1,0,5.0,12.0
ZA,2017-01-15,23,False,Tafelberg,2017,1,2,0,5.0,23.0
ZA,2017-01-22,12,False,Tafelberg,2017,1,3,0,5.0,12.0
ZA,2017-01-29,34,False,Tafelberg,2017,1,4,0,5.0,34.0
ZA,2017-02-05,22,False,Tafelberg,2017,2,5,0,5.0,22.0
ZA,2017-02-12,11,False,Tafelberg,2017,2,6,0,5.0,11.0
ZA,2017-02-19,0,False,Tafelberg,2017,2,7,1,5.0,5.0
ZA,2017-02-26,21,False,Tafelberg,2017,2,8,0,5.0,21.0
ZA,2017-03-05,0,False,Tafelberg,2017,3,9,1,5.0,5.0
ZA,2017-03-12,0,False,Tafelberg,2017,3,10,1,5.0,5.0
ZA,2017-03-19,23,False,Tafelberg,2017,3,11,0,5.0,23.0
ZA,2017-03-26,11,False,Tafelberg,2017,3,12,0,5.0,11.0
ZA,2017-04-02,0,False,Tafelberg,2017,4,13,1,5.0,5.0
ZA,2017-04-09,0,False,Tafelberg,2017,4,14,1,5.0,5.0
ZA,2017-04-16,0,False,Tafelberg,2017,4,15,1,5.0,5.0
ZA,2017-04-23,13,False,Tafelberg,2017,4,16,0,5.0,13.0
ZA,2017-04-30,0,False,Tafelberg,2017,4,17,1,5.0,5.0
ZA,2017-05-07,22,False,Tafelberg,2017,5,18,0,5.0,22.0
ZA,2017-05-14,12,False,Tafelberg,2017,5,19,0,5.0,12.0
ZA,2017-05-21,0,False,Tafelberg,2017,5,20,1,5.0,5.0
ZA,2017-05-28,12,False,Tafelberg,2017,5,21,0,5.0,12.0
ZA,2017-06-04,12,False,Tafelberg,2017,6,22,0,5.0,12.0
ZA,2017-06-11,26,False,Tafelberg,2017,6,23,0,5.0,26.0
ZA,2017-06-18,37,False,Tafelberg,2017,6,24,0,5.0,37.0
ZA,2017-06-25,39,False,Tafelberg,2017,6,25,0,5.0,39.0
ZA,2017-07-02,25,False,Tafelberg,2017,7,26,0,5.0,25.0
ZA,2017-07-09,37,False,Tafelberg,2017,7,27,0,5.0,37.0
ZA,2017-07-16,12,False,Tafelberg,2017,7,28,0,5.0,12.0
ZA,2017-07-23,25,False,Tafelberg,2017,7,29,0,5.0,25.0
ZA,2017-07-30,11,False,Tafelberg,2017,7,30,0,5.0,11.0
ZA,2017-08-06,24,False,Tafelberg,2017,8,31,0,5.0,24.0
ZA,2017-08-13,23,False,Tafelberg,2017,8,32,0,5.0,23.0
ZA,2017-08-20,23,False,Tafelberg,2017,8,33,0,5.0,23.0
ZA,2017-08-27,12,False,Tafelberg,2017,8,34,0,5.0,12.0
ZA,2017-09-03,12,False,Tafelberg,2017,9,35,0,5.0,12.0
ZA,2017-09-10,34,False,Tafelberg,2017,9,36,0,5.0,34.0
ZA,2017-09-17,36,False,Tafelberg,2017,9,37,0,5.0,36.0
ZA,2017-09-24,50,False,Tafelberg,2017,9,38,0,5.0,50.0
ZA,2017-10-01,0,False,Tafelberg,2017,10,39,1,5.0,5.0
ZA,2017-10-08,35,False,Tafelberg,2017,10,40,0,5.0,35.0
ZA,2017-10-15,23,False,Tafelberg,2017,10,41,0,5.0,23.0
ZA,2017-10-22,35,False,Tafelberg,2017,10,42,0,5.0,35.0
ZA,2017-10-29,35,False,Tafelberg,2017,10,43,0,5.0,35.0
ZA,2017-11-05,23,False,Tafelberg,2017,11,44,0,5.0,23.0
ZA,2017-11-12,0,False,Tafelberg,2017,11,45,1,5.0,5.0
ZA,2017-11-19,48,False,Tafelberg,2017,11,46,0,5.0,48.0
ZA,2017-11-26,0,False,Tafelberg,2017,11,47,1,5.0,5.0
ZA,2017-12-03,37,False,Tafelberg,2017,12,48,0,5.0,37.0
ZA,2017-12-10,26,False,Tafelberg,2017,12,49,0,5.0,26.0
ZA,2017-12-17,14,False,Tafelberg,2017,12,50,0,5.0,14.0
ZA,2017-12-24,32,False,Tafelberg,2017,12,51,0,5.0,32.0
ZA,2017-12-31,40,False,Tafelberg,2017,12,52,0,5.0,40.0
ZA-EC,2017-01-01,0,False,Tafelberg,2017,1,52,1,5.0,5.0
ZA-EC,2017-01-08,0,False,Tafelberg,2017,1,1,1,5.0,5.0
ZA-EC,2017-01-15,0,False,Tafelberg,2017,1,2,1,5.0,5.0
ZA-EC,2017-01-22,0,False,Tafelberg,2017,1,3,1,5.0,5.0
ZA-EC,2017-01-29,0,False,Tafelberg,2017,1,4,1,5.0,5.0
ZA-EC,2017-02-05,0,False,Tafelberg,2017,2,5,1,5.0,5.0
ZA-EC,2017-02-12,0,False,Tafelberg,2017,2,6,1,5.0,5.0
ZA-EC,2017-02-19,0,False,Tafelberg,2017,2,7,1,5.0,5.0
ZA-EC,2017-02-26,0,False,Tafelberg,2017,2,8,1,5.0,5.0
ZA-EC,2017-03-05,0,False,Tafelberg,2017,3,9,1,5.0,5.0
ZA-EC,2017-03-12,0,False,Tafelberg,2017,3,10,1,5.0,5.0
ZA-EC,2017-03-19,0,False,Tafelberg,2017,3,11,1,5.0,5.0
ZA-EC,2017-03-26,0,False,Tafelberg,2017,3,12,1,5.0,5.0
ZA-EC,2017-04-02,0,False,Tafelberg,2017,4,13,1,5.0,5.0
ZA-EC,2017-04-09,0,False,Tafelberg,2017,4,14,1,5.0,5.0
ZA-EC,2017-04-16,0,False,Tafelberg,2017,4,15,1,5.0,5.0
ZA-EC,2017-04-23,0,False,Tafelberg,2017,4,16,1,5.0,5.0
ZA-EC,2017-04-30,0,False,Tafelberg,2017,4,17,1,5.0,5.0
ZA-EC,2017-05-07,0,False,Tafelberg,2017,5,18,1,5.0,5.0
ZA-EC,2017-05-14,0,False,Tafelberg,2017,5,19,1,5.0,5.0
ZA-EC,2017-05-21,0,False,Tafelberg,2017,5,20,1,5.0,5.0
ZA-EC,2017-05-28,0,False,Tafelberg,2017,5,21,1,5.0,5.0
ZA-EC,2017-06-04,0,False,Tafelberg,2017,6,22,1,5.0,5.0
ZA-EC,2017-06-11,0,False,Tafelberg,2017,6,23,1,5.0,5.0
ZA-EC,2017-06-18,0,False,Tafelberg,2017,6,24,1,5.0,5.0
ZA-EC,2017-06-25,0,False,Tafelberg,2017,6,25,1,5.0,5.0
ZA-EC,2017-07-02,0,False,Tafelberg,2017,7,26,1,5.0,5.0
ZA-EC,2017-07-09,0,False,Tafelberg,2017,7,27,1,5.0,5.0
ZA-EC,2017-07-16,0,False,Tafelberg,2017,7,28,1,5.0,5.0
ZA-EC,2017-07-23,0,False,Tafelberg,2017,7,29,1,5.0,5.0
ZA-EC,2017-07-30,0,False,Tafelberg,2017,7,30,1,5.0,5.0
ZA-EC,2017-08-06,0,False,Tafelberg,2017,8,31,1,5.0,5.0
ZA-EC,2017-08-13,0,False,Tafelberg,2017,8,32,1,5.0,5.0
ZA-EC,2017-08-20,0,False,Tafelberg,2017,8,33,1,5.0,5.0
ZA-EC,2017-08-27,0,False,Tafelberg,2017,8,34,1,5.0,5.0
ZA-EC,2017-09-03,0,False,Tafelberg,2017,9,35,1,5.0,5.0
ZA-EC,2017-09-10,0,False,Tafelberg,2017,9,36,1,5.0,5.0
ZA-EC,2017-09-17,0,False,Tafelberg,2017,9,37,1,5.0,5.0
ZA-EC,2017-09-24,0,False,Tafelberg,2017,9,38,1,5.0,5.0
ZA-EC,2017-10-01,0,False,Tafelberg,2017,10,39,1,5.0,5.0
ZA-EC,2017-10-08,100,False,Tafelberg,2017,10,40,0,5.0,100.0
ZA-EC,2017-10-15,0,False,Tafelberg,2017,10,41,1,5.0,5.0
ZA-EC,2017-10-22,97,False,Tafelberg,2017,10,42,0,5.0,97.0
ZA-EC,2017-10-29,0,False,Tafelberg,2017,10,43,1,5.0,5.0
ZA-EC,2017-11-05,0,False,Tafelberg,2017,11,44,1,5.0,5.0
ZA-EC,2017-11-12,0,False,Tafelberg,2017,11,45,1,5.0,5.0
ZA-EC,2017-11-19,0,False,Tafelberg,2017,11,46,1,5.0,5.0
ZA-EC,2017-11-26,0,False,Tafelberg,2017,11,47,1,5.0,5.0
ZA-EC,2017-12-03,0,False,Tafelberg,2017,12,48,1,5.0,5.0
ZA-EC,2017-12-10,0,False,Tafelberg,2017,12,49,1,5.0,5.0
ZA-EC,2017-12-17,0,False,Tafelberg,2017,12,50,1,5.0,5.0
ZA-EC,2017-12-24,0,False,Tafelberg,2017,12,51,1,5.0,5.0
ZA-EC,2017-12-31,0,False,Tafelberg,2017,12,52,1,5.0,5.0
ZA-GT,2017-01-01,0,False,Tafelberg,2017,1,52,1,5.0,5.0
ZA-GT,2017-01-08,0,False,Tafelberg,2017,1,1,1,5.0,5.0
ZA-GT,2017-01-15,0,False,Tafelberg,2017,1,2,1,5.0,5.0
ZA-GT,2017-01-22,47,False,Tafelberg,2017,1,3,0,5.0,47.0
ZA-GT,2017-01-29,0,False,Tafelberg,2017,1,4,1,5.0,5.0
ZA-GT,2017-02-05,0,False,Tafelberg,2017,2,5,1,5.0,5.0
ZA-GT,2017-02-12,44,False,Tafelberg,2017,2,6,0,5.0,44.0
ZA-GT,2017-02-19,0,False,Tafelberg,2017,2,7,1,5.0,5.0
ZA-GT,2017-02-26,0,False,Tafelberg,2017,2,8,1,5.0,5.0
ZA-GT,2017-03-05,0,False,Tafelberg,2017,3,9,1,5.0,5.0
ZA-GT,2017-03-12,0,False,Tafelberg,2017,3,10,1,5.0,5.0
ZA-GT,2017-03-19,0,False,Tafelberg,2017,3,11,1,5.0,5.0
ZA-GT,2017-03-26,0,False,Tafelberg,2017,3,12,1,5.0,5.0
ZA-GT,2017-04-02,0,False,Tafelberg,2017,4,13,1,5.0,5.0
ZA-GT,2017-04-09,0,False,Tafelberg,2017,4,14,1,5.0,5.0
ZA-GT,2017-04-16,0,False,Tafelberg,2017,4,15,1,5.0,5.0
ZA-GT,2017-04-23,0,False,Tafelberg,2017,4,16,1,5.0,5.0
ZA-GT,2017-04-30,0,False,Tafelberg,2017,4,17,1,5.0,5.0
ZA-GT,2017-05-07,0,False,Tafelberg,2017,5,18,1,5.0,5.0
ZA-GT,2017-05-14,0,False,Tafelberg,2017,5,19,1,5.0,5.0
ZA-GT,2017-05-21,0,False,Tafelberg,2017,5,20,1,5.0,5.0
ZA-GT,2017-05-28,50,False,Tafelberg,2017,5,21,0,5.0,50.0
ZA-GT,2017-06-04,0,False,Tafelberg,2017,6,22,1,5.0,5.0
ZA-GT,2017-06-11,53,False,Tafelberg,2017,6,23,0,5.0,53.0
ZA-GT,2017-06-18,0,False,Tafelberg,2017,6,24,1,5.0,5.0
ZA-GT,2017-06-25,0,False,Tafelberg,2017,6,25,1,5.0,5.0
ZA-GT,2017-07-02,0,False,Tafelberg,2017,7,26,1,5.0,5.0
ZA-GT,2017-07-09,50,False,Tafelberg,2017,7,27,0,5.0,50.0
ZA-GT,2017-07-16,0,False,Tafelberg,2017,7,28,1,5.0,5.0
ZA-GT,2017-07-23,0,False,Tafelberg,2017,7,29,1,5.0,5.0
ZA-GT,2017-07-30,0,False,Tafelberg,2017,7,30,1,5.0,5.0
ZA-GT,2017-08-06,0,False,Tafelberg,2017,8,31,1,5.0,5.0
ZA-GT,2017-08-13,0,False,Tafelberg,2017,8,32,1,5.0,5.0
ZA-GT,2017-08-20,47,False,Tafelberg,2017,8,33,0,5.0,47.0
ZA-GT,2017-08-27,0,False,Tafelberg,2017,8,34,1,5.0,5.0
ZA-GT,2017-09-03,0,False,Tafelberg,2017,9,35,1,5.0,5.0
ZA-GT,2017-09-10,0,False,Tafelberg,2017,9,36,1,5.0,5.0
ZA-GT,2017-09-17,100,False,Tafelberg,2017,9,37,0,5.0,100.0
ZA-GT,2017-09-24,0,False,Tafelberg,2017,9,38,1,5.0,5.0
ZA-GT,2017-10-01,0,False,Tafelberg,2017,10,39,1,5.0,5.0
ZA-GT,2017-10-08,50,False,Tafelberg,2017,10,40,0,5.0,50.0
ZA-GT,2017-10-15,0,False,Tafelberg,2017,10,41,1,5.0,5.0
ZA-GT,2017-10-22,0,False,Tafelberg,2017,10,42,1,5.0,5.0
ZA-GT,2017-10-29,49,False,Tafelberg,2017,10,43,0,5.0,49.0
ZA-GT,2017-11-05,0,False,Tafelberg,2017,11,44,1,5.0,5.0
ZA-GT,2017-11-12,0,False,Tafelberg,2017,11,45,1,5.0,5.0
ZA-GT,2017-11-19,0,False,Tafelberg,2017,11,46,1,5.0,5.0
ZA-GT,2017-11-26,0,False,Tafelberg,2017,11,47,1,5.0,5.0
ZA-GT,2017-12-03,0,False,Tafelberg,2017,12,48,1,5.0,5.0
ZA-GT,2017-12-10,0,False,Tafelberg,2017,12,49,1,5.0,5.0
ZA-GT,2017-12-17,0,False,Tafelberg,2017,12,50,1,5.0,5.0
ZA-GT,2017-12-24,76,False,Tafelberg,2017,12,51,0,5.0,76.0
ZA-GT,2017-12-31,0,False,Tafelberg,2017,12,52,1,5.0,5.0
ZA-NL,2017-01-01,0,False,Tafelberg,2017,1,52,1,5.0,5.0
ZA-NL,2017-01-08,0,False,Tafelberg,2017,1,1,1,5.0,5.0
ZA-NL,2017-01-15,0,False,Tafelberg,2017,1,2,1,5.0,5.0
ZA-NL,2017-01-22,0,False,Tafelberg,2017,1,3,1,5.0,5.0
ZA-NL,2017-01-29,0,False,Tafelberg,2017,1,4,1,5.0,5.0
ZA-NL,2017-02-05,0,False,Tafelberg,2017,2,5,1,5.0,5.0
ZA-NL,2017-02-12,0,False,Tafelberg,2017,2,6,1,5.0,5.0
ZA-NL,2017-02-19,0,False,Tafelberg,2017,2,7,1,5.0,5.0
ZA-NL,2017-02-26,0,False,Tafelberg,2017,2,8,1,5.0,5.0
ZA-NL,2017-03-05,0,False,Tafelberg,2017,3,9,1,5.0,5.0
ZA-NL,2017-03-12,0,False,Tafelberg,2017,3,10,1,5.0,5.0
ZA-NL,2017-03-19,0,False,Tafelberg,2017,3,11,1,5.0,5.0
ZA-NL,2017-03-26,0,False,Tafelberg,2017,3,12,1,5.0,5.0
ZA-NL,2017-04-02,0,False,Tafelberg,2017,4,13,1,5.0,5.0
ZA-NL,2017-04-09,0,False,Tafelberg,2017,4,14,1,5.0,5.0
ZA-NL,2017-04-16,0,False,Tafelberg,2017,4,15,1,5.0,5.0
ZA-NL,2017-04-23,0,False,Tafelberg,2017,4,16,1,5.0,5.0
ZA-NL,2017-04-30,0,False,Tafelberg,2017,4,17,1,5.0,5.0
ZA-NL,2017-05-07,0,False,Tafelberg,2017,5,18,1,5.0,5.0
ZA-NL,2017-05-14,0,False,Tafelberg,2017,5,19,1,5.0,5.0
ZA-NL,2017-05-21,0,False,Tafelberg,2017,5,20,1,5.0,5.0
ZA-NL,2017-05-28,0,False,Tafelberg,2017,5,21,1,5.0,5.0
ZA-NL,2017-06-04,0,False,Tafelberg,2017,6,22,1,5.0,5.0
ZA-NL,2017-06-11,0,False,Tafelberg,2017,6,23,1,5.0,5.0
ZA-NL,2017-06-18,0,False,Tafelberg,2017,6,24,1,5.0,5.0
ZA-NL,2017-06-25,0,False,Tafelberg,2017,6,25,1,5.0,5.0
ZA-NL,2017-07-02,0,False,Tafelberg,2017,7,26,1,5.0,5.0
ZA-NL,2017-07-09,0,False,Tafelberg,2017,7,27,1,5.0,5.0
ZA-NL,2017-07-16,0,False,Tafelberg,2017,7,28,1,5.0,5.0
ZA-NL,2017-07-23,0,False,Tafelberg,2017,7,29,1,5.0,5.0
ZA-NL,2017-07-30,0,False,Tafelberg,2017,7,30,1,5.0,5.0
ZA-NL,2017-08-06,0,False,Tafelberg,2017,8,31,1,5.0,5.0
ZA-NL,2017-08-13,0,False,Tafelberg,2017,8,32,1,5.0,5.0
ZA-NL,2017-08-20,0,False,Tafelberg,2017,8,33,1,5.0,5.0
ZA-NL,2017-08-27,0,False,Tafelberg,2017,8,34,1,5.0,5.0
ZA-NL,2017-09-03,0,False,Tafelberg,2017,9,35,1,5.0,5.0
ZA-NL,2017-09-10,0,False,Tafelberg,2017,9,36,1,5.0,5.0
ZA-NL,2017-09-17,0,False,Tafelberg,2017,9,37,1,5.0,5.0
ZA-NL,2017-09-24,0,False,Tafelberg,2017,9,38,1,5.0,5.0
ZA-NL,2017-10-01,0,False,Tafelberg,2017,10,39,1,5.0,5.0
ZA-NL,2017-10-08,0,False,Tafelberg,2017,10,40,1,5.0,5.0
ZA-NL,2017-10-15,0,False,Tafelberg,2017,10,41,1,5.0,5.0
ZA-NL,2017-10-22,0,False,Tafelberg,2017,10,42,1,5.0,5.0
ZA-NL,2017-10-29,0,False,Tafelberg,2017,10,43,1,5.0,5.0
ZA-NL,2017-11-05,0,False,Tafelberg,2017,11,44,1,5.0,5.0
ZA-NL,2017-11-12,0,False,Tafelberg,2017,11,45,1,5.0,5.0
ZA-NL,2017-11-19,0,False,Tafelberg,2017,11,46,1,5.0,5.0
ZA-NL,2017-11-26,0,False,Tafelberg,2017,11,47,1,5.0,5.0
ZA-NL,2017-12-03,0,False,Tafelberg,2017,12,48,1,5.0,5.0
ZA-NL,2017-12-10,0,False,Tafelberg,2017,12,49,1,5.0,5.0
ZA-NL,2017-12-17,0,False,Tafelberg,2017,12,50,1,5.0,5.0
ZA-NL,2017-12-24,0,False,Tafelberg,2017,12,51,1,5.0,5.0
ZA-NL,2017-12-31,0,False,Tafelberg,2017,12,52,1,5.0,5.0
ZA-WC,2017-01-01,48,False,Tafelberg,2017,1,52,0,5.0,48.0
ZA-WC,2017-01-08,23,False,Tafelberg,2017,1,1,0,5.0,23.0
ZA-WC,2017-01-15,34,False,Tafelberg,2017,1,2,0,5.0,34.0
ZA-WC,2017-01-22,22,False,Tafelberg,2017,1,3,0,5.0,22.0
ZA-WC,2017-01-29,11,False,Tafelberg,2017,1,4,0,5.0,11.0
ZA-WC,2017-02-05,11,False,Tafelberg,2017,2,5,0,5.0,11.0
ZA-WC,2017-02-12,11,False,Tafelberg,2017,2,6,0,5.0,11.0
ZA-WC,2017-02-19,0,False,Tafelberg,2017,2,7,1,5.0,5.0
ZA-WC,2017-02-26,11,False,Tafelberg,2017,2,8,0,5.0,11.0
ZA-WC,2017-03-05,0,False,Tafelberg,2017,3,9,1,5.0,5.0
ZA-WC,2017-03-12,10,False,Tafelberg,2017,3,10,0,5.0,10.0
ZA-WC,2017-03-19,0,False,Tafelberg,2017,3,11,1,5.0,5.0
ZA-WC,2017-03-26,22,False,Tafelberg,2017,3,12,0,5.0,22.0
ZA-WC,2017-04-02,22,False,Tafelberg,2017,4,13,0,5.0,22.0
ZA-WC,2017-04-09,0,False,Tafelberg,2017,4,14,1,5.0,5.0
ZA-WC,2017-04-16,0,False,Tafelberg,2017,4,15,1,5.0,5.0
ZA-WC,2017-04-23,24,False,Tafelberg,2017,4,16,0,5.0,24.0
ZA-WC,2017-04-30,0,False,Tafelberg,2017,4,17,1,5.0,5.0
ZA-WC,2017-05-07,0,False,Tafelberg,2017,5,18,1,5.0,5.0
ZA-WC,2017-05-14,12,False,Tafelberg,2017,5,19,0,5.0,12.0
ZA-WC,2017-05-21,0,False,Tafelberg,2017,5,20,1,5.0,5.0
ZA-WC,2017-05-28,12,False,Tafelberg,2017,5,21,0,5.0,12.0
ZA-WC,2017-06-04,12,False,Tafelberg,2017,6,22,0,5.0,12.0
ZA-WC,2017-06-11,13,False,Tafelberg,2017,6,23,0,5.0,13.0
ZA-WC,2017-06-18,25,False,Tafelberg,2017,6,24,0,5.0,25.0
ZA-WC,2017-06-25,0,False,Tafelberg,2017,6,25,1,5.0,5.0
ZA-WC,2017-07-02,13,False,Tafelberg,2017,7,26,0,5.0,13.0
ZA-WC,2017-07-09,13,False,Tafelberg,2017,7,27,0,5.0,13.0
ZA-WC,2017-07-16,13,False,Tafelberg,2017,7,28,0,5.0,13.0
ZA-WC,2017-07-23,13,False,Tafelberg,2017,7,29,0,5.0,13.0
ZA-WC,2017-07-30,12,False,Tafelberg,2017,7,30,0,5.0,12.0
ZA-WC,2017-08-06,0,False,Tafelberg,2017,8,31,1,5.0,5.0
ZA-WC,2017-08-13,35,False,Tafelberg,2017,8,32,0,5.0,35.0
ZA-WC,2017-08-20,23,False,Tafelberg,2017,8,33,0,5.0,23.0
ZA-WC,2017-08-27,12,False,Tafelberg,2017,8,34,0,5.0,12.0
ZA-WC,2017-09-03,0,False,Tafelberg,2017,9,35,1,5.0,5.0
ZA-WC,2017-09-10,0,False,Tafelberg,2017,9,36,1,5.0,5.0
ZA-WC,2017-09-17,24,False,Tafelberg,2017,9,37,0,5.0,24.0
ZA-WC,2017-09-24,13,False,Tafelberg,2017,9,38,0,5.0,13.0
ZA-WC,2017-10-01,0,False,Tafelberg,2017,10,39,1,5.0,5.0
ZA-WC,2017-10-08,35,False,Tafelberg,2017,10,40,0,5.0,35.0
ZA-WC,2017-10-15,35,False,Tafelberg,2017,10,41,0,5.0,35.0
ZA-WC,2017-10-22,11,False,Tafelberg,2017,10,42,0,5.0,11.0
ZA-WC,2017-10-29,45,False,Tafelberg,2017,10,43,0,5.0,45.0
ZA-WC,2017-11-05,23,False,Tafelberg,2017,11,44,0,5.0,23.0
ZA-WC,2017-11-12,11,False,Tafelberg,2017,11,45,0,5.0,11.0
ZA-WC,2017-11-19,23,False,Tafelberg,2017,11,46,0,5.0,23.0
ZA-WC,2017-11-26,35,False,Tafelberg,2017,11,47,0,5.0,35.0
ZA-WC,2017-12-03,36,False,Tafelberg,2017,12,48,0,5.0,36.0
ZA-WC,2017-12-10,36,False,Tafelberg,2017,12,49,0,5.0,36.0
ZA-WC,2017-12-17,13,False,Tafelberg,2017,12,50,0,5.0,13.0
ZA-WC,2017-12-24,28,False,Tafelberg,2017,12,51,0,5.0,28.0
ZA-WC,2017-12-31,24,False,Tafelberg,2017,12,52,0,5.0,24.0
ZA,2017-01-01,0,False,The Mattress King,2017,1,52,1,16.0,16.0
ZA,2017-01-08,33,False,The Mattress King,2017,1,1,0,16.0,33.0
ZA,2017-01-15,0,False,The Mattress King,2017,1,2,1,16.0,16.0
ZA,2017-01-22,0,False,The Mattress King,2017,1,3,1,16.0,16.0
ZA,2017-01-29,0,False,The Mattress King,2017,1,4,1,16.0,16.0
ZA,2017-02-05,0,False,The Mattress King,2017,2,5,1,16.0,16.0
ZA,2017-02-12,0,False,The Mattress King,2017,2,6,1,16.0,16.0
ZA,2017-02-19,32,False,The Mattress King,2017,2,7,0,16.0,32.0
ZA,2017-02-26,0,False,The Mattress King,2017,2,8,1,16.0,16.0
ZA,2017-03-05,0,False,The Mattress King,2017,3,9,1,16.0,16.0
ZA,2017-03-12,0,False,The Mattress King,2017,3,10,1,16.0,16.0
ZA,2017-03-19,33,False,The Mattress King,2017,3,11,0,16.0,33.0
ZA,2017-03-26,0,False,The Mattress King,2017,3,12,1,16.0,16.0
ZA,2017-04-02,0,False,The Mattress King,2017,4,13,1,16.0,16.0
ZA,2017-04-09,0,False,The Mattress King,2017,4,14,1,16.0,16.0
ZA,2017-04-16,0,False,The Mattress King,2017,4,15,1,16.0,16.0
ZA,2017-04-23,0,False,The Mattress King,2017,4,16,1,16.0,16.0
ZA,2017-04-30,0,False,The Mattress King,2017,4,17,1,16.0,16.0
ZA,2017-05-07,32,False,The Mattress King,2017,5,18,0,16.0,32.0
ZA,2017-05-14,0,False,The Mattress King,2017,5,19,1,16.0,16.0
ZA,2017-05-21,0,False,The Mattress King,2017,5,20,1,16.0,16.0
ZA,2017-05-28,0,False,The Mattress King,2017,5,21,1,16.0,16.0
ZA,2017-06-04,0,False,The Mattress King,2017,6,22,1,16.0,16.0
ZA,2017-06-11,37,False,The Mattress King,2017,6,23,0,16.0,37.0
ZA,2017-06-18,0,False,The Mattress King,2017,6,24,1,16.0,16.0
ZA,2017-06-25,37,False,The Mattress King,2017,6,25,0,16.0,37.0
ZA,2017-07-02,0,False,The Mattress King,2017,7,26,1,16.0,16.0
ZA,2017-07-09,35,False,The Mattress King,2017,7,27,0,16.0,35.0
ZA,2017-07-16,0,False,The Mattress King,2017,7,28,1,16.0,16.0
ZA,2017-07-23,0,False,The Mattress King,2017,7,29,1,16.0,16.0
ZA,2017-07-30,0,False,The Mattress King,2017,7,30,1,16.0,16.0
ZA,2017-08-06,0,False,The Mattress King,2017,8,31,1,16.0,16.0
ZA,2017-08-13,0,False,The Mattress King,2017,8,32,1,16.0,16.0
ZA,2017-08-20,0,False,The Mattress King,2017,8,33,1,16.0,16.0
ZA,2017-08-27,0,False,The Mattress King,2017,8,34,1,16.0,16.0
ZA,2017-09-03,33,False,The Mattress King,2017,9,35,0,16.0,33.0
ZA,2017-09-10,33,False,The Mattress King,2017,9,36,0,16.0,33.0
ZA,2017-09-17,34,False,The Mattress King,2017,9,37,0,16.0,34.0
ZA,2017-09-24,0,False,The Mattress King,2017,9,38,1,16.0,16.0
ZA,2017-10-01,0,False,The Mattress King,2017,10,39,1,16.0,16.0
ZA,2017-10-08,100,False,The Mattress King,2017,10,40,0,16.0,100.0
ZA,2017-10-15,32,False,The Mattress King,2017,10,41,0,16.0,32.0
ZA,2017-10-22,0,False,The Mattress King,2017,10,42,1,16.0,16.0
ZA,2017-10-29,0,False,The Mattress King,2017,10,43,1,16.0,16.0
ZA,2017-11-05,0,False,The Mattress King,2017,11,44,1,16.0,16.0
ZA,2017-11-12,0,False,The Mattress King,2017,11,45,1,16.0,16.0
ZA,2017-11-19,0,False,The Mattress King,2017,11,46,1,16.0,16.0
ZA,2017-11-26,0,False,The Mattress King,2017,11,47,1,16.0,16.0
ZA,2017-12-03,0,False,The Mattress King,2017,12,48,1,16.0,16.0
ZA,2017-12-10,0,False,The Mattress King,2017,12,49,1,16.0,16.0
ZA,2017-12-17,0,False,The Mattress King,2017,12,50,1,16.0,16.0
ZA,2017-12-24,0,False,The Mattress King,2017,12,51,1,16.0,16.0
ZA,2017-12-31,0,False,The Mattress King,2017,12,52,1,16.0,16.0
ZA-NL,2017-01-01,0,False,The Mattress King,2017,1,52,1,16.0,16.0
ZA-NL,2017-01-08,0,False,The Mattress King,2017,1,1,1,16.0,16.0
ZA-NL,2017-01-15,0,False,The Mattress King,2017,1,2,1,16.0,16.0
ZA-NL,2017-01-22,0,False,The Mattress King,2017,1,3,1,16.0,16.0
ZA-NL,2017-01-29,0,False,The Mattress King,2017,1,4,1,16.0,16.0
ZA-NL,2017-02-05,0,False,The Mattress King,2017,2,5,1,16.0,16.0
ZA-NL,2017-02-12,0,False,The Mattress King,2017,2,6,1,16.0,16.0
ZA-NL,2017-02-19,0,False,The Mattress King,2017,2,7,1,16.0,16.0
ZA-NL,2017-02-26,0,False,The Mattress King,2017,2,8,1,16.0,16.0
ZA-NL,2017-03-05,0,False,The Mattress King,2017,3,9,1,16.0,16.0
