area,date,interest,OK furniture,isPartial,brand,year,month,week,is_zero
ZA-EC,2021-06-27,0,0,False,Best Home & Electric,2021,6,25,1
ZA-EC,2021-06-27,0,0,False,Best Home and Electric,2021,6,25,1
ZA-EC,2021-06-27,0,0,False,Best Home,2021,6,25,1
ZA-EC,2021-06-27,0,0,False,Dial a Bed,2021,6,25,1
ZA-EC,2021-06-27,0,0,False,The Bed Centre,2021,6,25,1
ZA-EC,2021-06-27,0,0,False,Bed centre,2021,6,25,1
ZA-EC,2021-06-27,0,0,False,The Bed Shop,2021,6,25,1
ZA-EC,2021-06-27,0,0,False,Tafelberg,2021,6,25,1
ZA-EC,2021-06-27,0,0,False,The Mattress King,2021,6,25,1
ZA-EC,2021-06-27,0,0,False,Mattress Gallery,2021,6,25,1
ZA-EC,2021-06-27,9,0,False,Mattress Warehouse,2021,6,25,0
ZA-EC,2021-06-27,0,0,False,Ericssons,2021,6,25,1
ZA-EC,2021-07-04,0,19,False,Bradlows,2021,7,26,1
ZA-EC,2021-07-04,9,19,False,Russells,2021,7,26,0
ZA-EC,2021-07-04,0,19,False,Rochester,2021,7,26,1
ZA-EC,2021-07-04,0,19,False,Sleepmasters,2021,7,26,1
ZA-EC,2021-07-04,19,19,False,OK Furniture,2021,7,26,0
ZA-EC,2021-07-04,0,19,False,House and Home,2021,7,26,1
ZA-EC,2021-07-04,0,19,False,House & Home,2021,7,26,1
ZA-EC,2021-07-04,9,19,False,Lewis,2021,7,26,0
ZA-EC,2021-07-04,0,19,False,Beares,2021,7,26,1
ZA-EC,2021-07-04,0,19,False,Best Home & Electric,2021,7,26,1
ZA-EC,2021-07-04,0,19,False,Best Home and Electric,2021,7,26,1
ZA-EC,2021-07-04,0,19,False,Best Home,2021,7,26,1
ZA-EC,2021-07-04,0,19,False,Dial a Bed,2021,7,26,1
ZA-EC,2021-07-04,0,19,False,The Bed Centre,2021,7,26,1
ZA-EC,2021-07-04,0,19,False,Bed centre,2021,7,26,1
ZA-EC,2021-07-04,0,19,False,The Bed Shop,2021,7,26,1
ZA-EC,2021-07-04,0,19,False,Tafelberg,2021,7,26,1
ZA-EC,2021-07-04,0,19,False,The Mattress King,2021,7,26,1
ZA-EC,2021-07-04,0,19,False,Mattress Gallery,2021,7,26,1
ZA-EC,2021-07-04,9,19,False,Mattress Warehouse,2021,7,26,0
ZA-EC,2021-07-04,0,19,False,Ericssons,2021,7,26,1
ZA-EC,2021-07-11,20,10,False,Bradlows,2021,7,27,0
ZA-EC,2021-07-11,10,10,False,Russells,2021,7,27,0
ZA-EC,2021-07-11,0,10,False,Rochester,2021,7,27,1
ZA-EC,2021-07-11,0,10,False,Sleepmasters,2021,7,27,1
ZA-EC,2021-07-11,10,10,False,OK Furniture,2021,7,27,0
ZA-EC,2021-07-11,10,10,False,House and Home,2021,7,27,0
ZA-EC,2021-07-11,0,10,False,House & Home,2021,7,27,1
ZA-EC,2021-07-11,10,10,False,Lewis,2021,7,27,0
ZA-EC,2021-07-11,0,10,False,Beares,2021,7,27,1
ZA-EC,2021-07-11,0,10,False,Best Home & Electric,2021,7,27,1
ZA-EC,2021-07-11,0,10,False,Best Home and Electric,2021,7,27,1
ZA-EC,2021-07-11,0,10,False,Best Home,2021,7,27,1
ZA-EC,2021-07-11,0,10,False,Dial a Bed,2021,7,27,1
ZA-EC,2021-07-11,0,10,False,The Bed Centre,2021,7,27,1
ZA-EC,2021-07-11,0,10,False,Bed centre,2021,7,27,1
ZA-EC,2021-07-11,0,10,False,The Bed Shop,2021,7,27,1
ZA-EC,2021-07-11,0,10,False,Tafelberg,2021,7,27,1
ZA-EC,2021-07-11,0,10,False,The Mattress King,2021,7,27,1
ZA-EC,2021-07-11,0,10,False,Mattress Gallery,2021,7,27,1
ZA-EC,2021-07-11,0,10,False,Mattress Warehouse,2021,7,27,1
ZA-EC,2021-07-11,0,10,False,Ericssons,2021,7,27,1
ZA-EC,2021-07-18,10,10,False,Bradlows,2021,7,28,0
ZA-EC,2021-07-18,0,10,False,Russells,2021,7,28,1
ZA-EC,2021-07-18,0,10,False,Rochester,2021,7,28,1
ZA-EC,2021-07-18,0,10,False,Sleepmasters,2021,7,28,1
ZA-EC,2021-07-18,10,10,False,OK Furniture,2021,7,28,0
ZA-EC,2021-07-18,29,10,False,House and Home,2021,7,28,0
ZA-EC,2021-07-18,0,10,False,House & Home,2021,7,28,1
ZA-EC,2021-07-18,0,10,False,Lewis,2021,7,28,1
ZA-EC,2021-07-18,0,10,False,Beares,2021,7,28,1
ZA-EC,2021-07-18,0,10,False,Best Home & Electric,2021,7,28,1
ZA-EC,2021-07-18,0,10,False,Best Home and Electric,2021,7,28,1
ZA-EC,2021-07-18,0,10,False,Best Home,2021,7,28,1
ZA-EC,2021-07-18,0,10,False,Dial a Bed,2021,7,28,1
ZA-EC,2021-07-18,0,10,False,The Bed Centre,2021,7,28,1
ZA-EC,2021-07-18,0,10,False,Bed centre,2021,7,28,1
ZA-EC,2021-07-18,0,10,False,The Bed Shop,2021,7,28,1
ZA-EC,2021-07-18,0,10,False,Tafelberg,2021,7,28,1
ZA-EC,2021-07-18,0,10,False,The Mattress King,2021,7,28,1
ZA-EC,2021-07-18,0,10,False,Mattress Gallery,2021,7,28,1
ZA-EC,2021-07-18,0,10,False,Mattress Warehouse,2021,7,28,1
ZA-EC,2021-07-18,0,10,False,Ericssons,2021,7,28,1
ZA-EC,2021-07-25,20,20,False,Bradlows,2021,7,29,0
ZA-EC,2021-07-25,0,20,False,Russells,2021,7,29,1
ZA-EC,2021-07-25,0,20,False,Rochester,2021,7,29,1
ZA-EC,2021-07-25,0,20,False,Sleepmasters,2021,7,29,1
ZA-EC,2021-07-25,20,20,False,OK Furniture,2021,7,29,0
ZA-EC,2021-07-25,10,20,False,House and Home,2021,7,29,0
ZA-EC,2021-07-25,0,20,False,House & Home,2021,7,29,1
ZA-EC,2021-07-25,20,20,False,Lewis,2021,7,29,0
ZA-EC,2021-07-25,0,20,False,Beares,2021,7,29,1
ZA-EC,2021-07-25,0,20,False,Best Home & Electric,2021,7,29,1
ZA-EC,2021-07-25,0,20,False,Best Home and Electric,2021,7,29,1
ZA-EC,2021-07-25,0,20,False,Best Home,2021,7,29,1
ZA-EC,2021-07-25,0,20,False,Dial a Bed,2021,7,29,1
ZA-EC,2021-07-25,0,20,False,The Bed Centre,2021,7,29,1
ZA-EC,2021-07-25,0,20,False,Bed centre,2021,7,29,1
ZA-EC,2021-07-25,0,20,False,The Bed Shop,2021,7,29,1
ZA-EC,2021-07-25,0,20,False,Tafelberg,2021,7,29,1
ZA-EC,2021-07-25,0,20,False,The Mattress King,2021,7,29,1
ZA-EC,2021-07-25,0,20,False,Mattress Gallery,2021,7,29,1
ZA-EC,2021-07-25,0,20,False,Mattress Warehouse,2021,7,29,1
ZA-EC,2021-07-25,0,20,False,Ericssons,2021,7,29,1
ZA-EC,2021-08-01,9,9,False,Bradlows,2021,8,30,0
ZA-EC,2021-08-01,0,9,False,Russells,2021,8,30,1
ZA-EC,2021-08-01,0,9,False,Rochester,2021,8,30,1
ZA-EC,2021-08-01,0,9,False,Sleepmasters,2021,8,30,1
ZA-EC,2021-08-01,9,9,False,OK Furniture,2021,8,30,0
ZA-EC,2021-08-01,19,9,False,House and Home,2021,8,30,0
ZA-EC,2021-08-01,0,9,False,House & Home,2021,8,30,1
ZA-EC,2021-08-01,0,9,False,Lewis,2021,8,30,1
ZA-EC,2021-08-01,0,9,False,Beares,2021,8,30,1
ZA-EC,2021-08-01,0,9,False,Best Home & Electric,2021,8,30,1
ZA-EC,2021-08-01,0,9,False,Best Home and Electric,2021,8,30,1
ZA-EC,2021-08-01,9,9,False,Best Home,2021,8,30,0
ZA-EC,2021-08-01,0,9,False,Dial a Bed,2021,8,30,1
ZA-EC,2021-08-01,0,9,False,The Bed Centre,2021,8,30,1
ZA-EC,2021-08-01,0,9,False,Bed centre,2021,8,30,1
ZA-EC,2021-08-01,0,9,False,The Bed Shop,2021,8,30,1
ZA-EC,2021-08-01,0,9,False,Tafelberg,2021,8,30,1
ZA-EC,2021-08-01,0,9,False,The Mattress King,2021,8,30,1
ZA-EC,2021-08-01,0,9,False,Mattress Gallery,2021,8,30,1
ZA-EC,2021-08-01,9,9,False,Mattress Warehouse,2021,8,30,0
ZA-EC,2021-08-01,0,9,False,Ericssons,2021,8,30,1
ZA-EC,2021-08-08,0,0,False,Bradlows,2021,8,31,1
ZA-EC,2021-08-08,0,0,False,Russells,2021,8,31,1
ZA-EC,2021-08-08,0,0,False,Rochester,2021,8,31,1
ZA-EC,2021-08-08,0,0,False,Sleepmasters,2021,8,31,1
ZA-EC,2021-08-08,0,0,False,OK Furniture,2021,8,31,1
ZA-EC,2021-08-08,0,0,False,House and Home,2021,8,31,1
ZA-EC,2021-08-08,0,0,False,House & Home,2021,8,31,1
ZA-EC,2021-08-08,0,0,False,Lewis,2021,8,31,1
ZA-EC,2021-08-08,0,0,False,Beares,2021,8,31,1
ZA-EC,2021-08-08,0,0,False,Best Home & Electric,2021,8,31,1
ZA-EC,2021-08-08,0,0,False,Best Home and Electric,2021,8,31,1
ZA-EC,2021-08-08,0,0,False,Best Home,2021,8,31,1
ZA-EC,2021-08-08,0,0,False,Dial a Bed,2021,8,31,1
ZA-EC,2021-08-08,0,0,False,The Bed Centre,2021,8,31,1
ZA-EC,2021-08-08,0,0,False,Bed centre,2021,8,31,1
ZA-EC,2021-08-08,0,0,False,The Bed Shop,2021,8,31,1
ZA-EC,2021-08-08,0,0,False,Tafelberg,2021,8,31,1
ZA-EC,2021-08-08,0,0,False,The Mattress King,2021,8,31,1
ZA-EC,2021-08-08,0,0,False,Mattress Gallery,2021,8,31,1
ZA-EC,2021-08-08,0,0,False,Mattress Warehouse,2021,8,31,1
ZA-EC,2021-08-08,0,0,False,Ericssons,2021,8,31,1
ZA-EC,2021-08-15,9,18,False,Bradlows,2021,8,32,0
ZA-EC,2021-08-15,0,18,False,Russells,2021,8,32,1
ZA-EC,2021-08-15,0,18,False,Rochester,2021,8,32,1
ZA-EC,2021-08-15,0,18,False,Sleepmasters,2021,8,32,1
ZA-EC,2021-08-15,18,18,False,OK Furniture,2021,8,32,0
ZA-EC,2021-08-15,0,18,False,House and Home,2021,8,32,1
ZA-EC,2021-08-15,0,18,False,House & Home,2021,8,32,1
ZA-EC,2021-08-15,0,18,False,Lewis,2021,8,32,1
ZA-EC,2021-08-15,0,18,False,Beares,2021,8,32,1
ZA-EC,2021-08-15,0,18,False,Best Home & Electric,2021,8,32,1
ZA-EC,2021-08-15,0,18,False,Best Home and Electric,2021,8,32,1
ZA-EC,2021-08-15,0,18,False,Best Home,2021,8,32,1
ZA-EC,2021-08-15,9,18,False,Dial a Bed,2021,8,32,0
ZA-EC,2021-08-15,0,18,False,The Bed Centre,2021,8,32,1
ZA-EC,2021-08-15,0,18,False,Bed centre,2021,8,32,1
ZA-EC,2021-08-15,0,18,False,The Bed Shop,2021,8,32,1
ZA-EC,2021-08-15,0,18,False,Tafelberg,2021,8,32,1
ZA-EC,2021-08-15,0,18,False,The Mattress King,2021,8,32,1
ZA-EC,2021-08-15,0,18,False,Mattress Gallery,2021,8,32,1
ZA-EC,2021-08-15,9,18,False,Mattress Warehouse,2021,8,32,0
ZA-EC,2021-08-15,0,18,False,Ericssons,2021,8,32,1
ZA-EC,2021-08-22,0,10,False,Bradlows,2021,8,33,1
ZA-EC,2021-08-22,10,10,False,Russells,2021,8,33,0
ZA-EC,2021-08-22,10,10,False,Rochester,2021,8,33,0
ZA-EC,2021-08-22,0,10,False,Sleepmasters,2021,8,33,1
ZA-EC,2021-08-22,10,10,False,OK Furniture,2021,8,33,0
ZA-EC,2021-08-22,0,10,False,House and Home,2021,8,33,1
ZA-EC,2021-08-22,0,10,False,House & Home,2021,8,33,1
ZA-EC,2021-08-22,0,10,False,Lewis,2021,8,33,1
ZA-EC,2021-08-22,0,10,False,Beares,2021,8,33,1
ZA-EC,2021-08-22,0,10,False,Best Home & Electric,2021,8,33,1
ZA-EC,2021-08-22,0,10,False,Best Home and Electric,2021,8,33,1
ZA-EC,2021-08-22,0,10,False,Best Home,2021,8,33,1
ZA-EC,2021-08-22,0,10,False,Dial a Bed,2021,8,33,1
ZA-EC,2021-08-22,0,10,False,The Bed Centre,2021,8,33,1
ZA-EC,2021-08-22,0,10,False,Bed centre,2021,8,33,1
ZA-EC,2021-08-22,0,10,False,The Bed Shop,2021,8,33,1
ZA-EC,2021-08-22,0,10,False,Tafelberg,2021,8,33,1
ZA-EC,2021-08-22,0,10,False,The Mattress King,2021,8,33,1
ZA-EC,2021-08-22,0,10,False,Mattress Gallery,2021,8,33,1
ZA-EC,2021-08-22,20,10,False,Mattress Warehouse,2021,8,33,0
ZA-EC,2021-08-22,0,10,False,Ericssons,2021,8,33,1
ZA-EC,2021-08-29,0,28,False,Bradlows,2021,8,34,1
ZA-EC,2021-08-29,0,28,False,Russells,2021,8,34,1
ZA-EC,2021-08-29,0,28,False,Rochester,2021,8,34,1
ZA-EC,2021-08-29,9,28,False,Sleepmasters,2021,8,34,0
ZA-EC,2021-08-29,28,28,False,OK Furniture,2021,8,34,0
ZA-EC,2021-08-29,0,28,False,House and Home,2021,8,34,1
ZA-EC,2021-08-29,0,28,False,House & Home,2021,8,34,1
ZA-EC,2021-08-29,0,28,False,Lewis,2021,8,34,1
ZA-EC,2021-08-29,0,28,False,Beares,2021,8,34,1
ZA-EC,2021-08-29,0,28,False,Best Home & Electric,2021,8,34,1
ZA-EC,2021-08-29,0,28,False,Best Home and Electric,2021,8,34,1
ZA-EC,2021-08-29,0,28,False,Best Home,2021,8,34,1
ZA-EC,2021-08-29,0,28,False,Dial a Bed,2021,8,34,1
ZA-EC,2021-08-29,0,28,False,The Bed Centre,2021,8,34,1
ZA-EC,2021-08-29,0,28,False,Bed centre,2021,8,34,1
ZA-EC,2021-08-29,0,28,False,The Bed Shop,2021,8,34,1
ZA-EC,2021-08-29,0,28,False,Tafelberg,2021,8,34,1
ZA-EC,2021-08-29,0,28,False,The Mattress King,2021,8,34,1
ZA-EC,2021-08-29,0,28,False,Mattress Gallery,2021,8,34,1
ZA-EC,2021-08-29,0,28,False,Mattress Warehouse,2021,8,34,1
ZA-EC,2021-08-29,0,28,False,Ericssons,2021,8,34,1
ZA-EC,2021-09-05,10,10,False,Bradlows,2021,9,35,0
ZA-EC,2021-09-05,0,10,False,Russells,2021,9,35,1
ZA-EC,2021-09-05,0,10,False,Rochester,2021,9,35,1
ZA-EC,2021-09-05,0,10,False,Sleepmasters,2021,9,35,1
ZA-EC,2021-09-05,10,10,False,OK Furniture,2021,9,35,0
ZA-EC,2021-09-05,10,10,False,House and Home,2021,9,35,0
ZA-EC,2021-09-05,0,10,False,House & Home,2021,9,35,1
ZA-EC,2021-09-05,0,10,False,Lewis,2021,9,35,1
ZA-EC,2021-09-05,0,10,False,Beares,2021,9,35,1
ZA-EC,2021-09-05,0,10,False,Best Home & Electric,2021,9,35,1
ZA-EC,2021-09-05,0,10,False,Best Home and Electric,2021,9,35,1
ZA-EC,2021-09-05,0,10,False,Best Home,2021,9,35,1
ZA-EC,2021-09-05,0,10,False,Dial a Bed,2021,9,35,1
ZA-EC,2021-09-05,0,10,False,The Bed Centre,2021,9,35,1
ZA-EC,2021-09-05,0,10,False,Bed centre,2021,9,35,1
ZA-EC,2021-09-05,0,10,False,The Bed Shop,2021,9,35,1
ZA-EC,2021-09-05,0,10,False,Tafelberg,2021,9,35,1
ZA-EC,2021-09-05,0,10,False,The Mattress King,2021,9,35,1
ZA-EC,2021-09-05,0,10,False,Mattress Gallery,2021,9,35,1
ZA-EC,2021-09-05,0,10,False,Mattress Warehouse,2021,9,35,1
ZA-EC,2021-09-05,0,10,False,Ericssons,2021,9,35,1
ZA-EC,2021-09-12,0,37,False,Bradlows,2021,9,36,1
ZA-EC,2021-09-12,9,37,False,Russells,2021,9,36,0
ZA-EC,2021-09-12,9,37,False,Rochester,2021,9,36,0
ZA-EC,2021-09-12,9,37,False,Sleepmasters,2021,9,36,0
ZA-EC,2021-09-12,37,37,False,OK Furniture,2021,9,36,0
ZA-EC,2021-09-12,0,37,False,House and Home,2021,9,36,1
ZA-EC,2021-09-12,0,37,False,House & Home,2021,9,36,1
ZA-EC,2021-09-12,9,37,False,Lewis,2021,9,36,0
ZA-EC,2021-09-12,0,37,False,Beares,2021,9,36,1
ZA-EC,2021-09-12,0,37,False,Best Home & Electric,2021,9,36,1
ZA-EC,2021-09-12,0,37,False,Best Home and Electric,2021,9,36,1
ZA-EC,2021-09-12,0,37,False,Best Home,2021,9,36,1
ZA-EC,2021-09-12,0,37,False,Dial a Bed,2021,9,36,1
ZA-EC,2021-09-12,0,37,False,The Bed Centre,2021,9,36,1
ZA-EC,2021-09-12,0,37,False,Bed centre,2021,9,36,1
ZA-EC,2021-09-12,0,37,False,The Bed Shop,2021,9,36,1
ZA-EC,2021-09-12,0,37,False,Tafelberg,2021,9,36,1
ZA-EC,2021-09-12,0,37,False,The Mattress King,2021,9,36,1
ZA-EC,2021-09-12,0,37,False,Mattress Gallery,2021,9,36,1
ZA-EC,2021-09-12,0,37,False,Mattress Warehouse,2021,9,36,1
ZA-EC,2021-09-12,0,37,False,Ericssons,2021,9,36,1
ZA-EC,2021-09-19,10,0,False,Bradlows,2021,9,37,0
ZA-EC,2021-09-19,0,0,False,Russells,2021,9,37,1
ZA-EC,2021-09-19,0,0,False,Rochester,2021,9,37,1
ZA-EC,2021-09-19,0,0,False,Sleepmasters,2021,9,37,1
ZA-EC,2021-09-19,0,0,False,OK Furniture,2021,9,37,1
ZA-EC,2021-09-19,10,0,False,House and Home,2021,9,37,0
ZA-EC,2021-09-19,0,0,False,House & Home,2021,9,37,1
ZA-EC,2021-09-19,10,0,False,Lewis,2021,9,37,0
ZA-EC,2021-09-19,0,0,False,Beares,2021,9,37,1
ZA-EC,2021-09-19,0,0,False,Best Home & Electric,2021,9,37,1
ZA-EC,2021-09-19,0,0,False,Best Home and Electric,2021,9,37,1
ZA-EC,2021-09-19,0,0,False,Best Home,2021,9,37,1
ZA-EC,2021-09-19,0,0,False,Dial a Bed,2021,9,37,1
ZA-EC,2021-09-19,0,0,False,The Bed Centre,2021,9,37,1
ZA-EC,2021-09-19,0,0,False,Bed centre,2021,9,37,1
ZA-EC,2021-09-19,0,0,False,The Bed Shop,2021,9,37,1
ZA-EC,2021-09-19,0,0,False,Tafelberg,2021,9,37,1
ZA-EC,2021-09-19,0,0,False,The Mattress King,2021,9,37,1
ZA-EC,2021-09-19,0,0,False,Mattress Gallery,2021,9,37,1
ZA-EC,2021-09-19,0,0,False,Mattress Warehouse,2021,9,37,1
ZA-EC,2021-09-19,0,0,False,Ericssons,2021,9,37,1
ZA-EC,2021-09-26,9,28,False,Bradlows,2021,9,38,0
ZA-EC,2021-09-26,0,28,False,Russells,2021,9,38,1
ZA-EC,2021-09-26,0,28,False,Rochester,2021,9,38,1
ZA-EC,2021-09-26,0,28,False,Sleepmasters,2021,9,38,1
ZA-EC,2021-09-26,28,28,False,OK Furniture,2021,9,38,0
ZA-EC,2021-09-26,0,28,False,House and Home,2021,9,38,1
ZA-EC,2021-09-26,0,28,False,House & Home,2021,9,38,1
ZA-EC,2021-09-26,9,28,False,Lewis,2021,9,38,0
ZA-EC,2021-09-26,0,28,False,Beares,2021,9,38,1
ZA-EC,2021-09-26,0,28,False,Best Home & Electric,2021,9,38,1
ZA-EC,2021-09-26,0,28,False,Best Home and Electric,2021,9,38,1
ZA-EC,2021-09-26,0,28,False,Best Home,2021,9,38,1
ZA-EC,2021-09-26,0,28,False,Dial a Bed,2021,9,38,1
ZA-EC,2021-09-26,0,28,False,The Bed Centre,2021,9,38,1
ZA-EC,2021-09-26,0,28,False,Bed centre,2021,9,38,1
ZA-EC,2021-09-26,0,28,False,The Bed Shop,2021,9,38,1
ZA-EC,2021-09-26,0,28,False,Tafelberg,2021,9,38,1
ZA-EC,2021-09-26,0,28,False,The Mattress King,2021,9,38,1
ZA-EC,2021-09-26,0,28,False,Mattress Gallery,2021,9,38,1
ZA-EC,2021-09-26,0,28,False,Mattress Warehouse,2021,9,38,1
ZA-EC,2021-09-26,0,28,False,Ericssons,2021,9,38,1
ZA-EC,2021-10-03,8,23,False,Bradlows,2021,10,39,0
ZA-EC,2021-10-03,8,23,False,Russells,2021,10,39,0
ZA-EC,2021-10-03,0,23,False,Rochester,2021,10,39,1
ZA-EC,2021-10-03,0,23,False,Sleepmasters,2021,10,39,1
ZA-EC,2021-10-03,23,23,False,OK Furniture,2021,10,39,0
ZA-EC,2021-10-03,8,23,False,House and Home,2021,10,39,0
ZA-EC,2021-10-03,8,23,False,House & Home,2021,10,39,0
ZA-EC,2021-10-03,15,23,False,Lewis,2021,10,39,0
ZA-EC,2021-10-03,0,23,False,Beares,2021,10,39,1
ZA-EC,2021-10-03,0,23,False,Best Home & Electric,2021,10,39,1
ZA-EC,2021-10-03,0,23,False,Best Home and Electric,2021,10,39,1
ZA-EC,2021-10-03,0,23,False,Best Home,2021,10,39,1
ZA-EC,2021-10-03,0,23,False,Dial a Bed,2021,10,39,1
ZA-EC,2021-10-03,0,23,False,The Bed Centre,2021,10,39,1
ZA-EC,2021-10-03,0,23,False,Bed centre,2021,10,39,1
ZA-EC,2021-10-03,0,23,False,The Bed Shop,2021,10,39,1
ZA-EC,2021-10-03,0,23,False,Tafelberg,2021,10,39,1
ZA-EC,2021-10-03,0,23,False,The Mattress King,2021,10,39,1
ZA-EC,2021-10-03,0,23,False,Mattress Gallery,2021,10,39,1
ZA-EC,2021-10-03,0,23,False,Mattress Warehouse,2021,10,39,1
ZA-EC,2021-10-03,0,23,False,Ericssons,2021,10,39,1
ZA-EC,2021-10-10,0,21,False,Bradlows,2021,10,40,1
ZA-EC,2021-10-10,7,21,False,Russells,2021,10,40,0
ZA-EC,2021-10-10,0,21,False,Rochester,2021,10,40,1
ZA-EC,2021-10-10,0,21,False,Sleepmasters,2021,10,40,1
ZA-EC,2021-10-10,21,21,False,OK Furniture,2021,10,40,0
ZA-EC,2021-10-10,7,21,False,House and Home,2021,10,40,0
ZA-EC,2021-10-10,0,21,False,House & Home,2021,10,40,1
ZA-EC,2021-10-10,7,21,False,Lewis,2021,10,40,0
ZA-EC,2021-10-10,0,21,False,Beares,2021,10,40,1
ZA-EC,2021-10-10,0,21,False,Best Home & Electric,2021,10,40,1
ZA-EC,2021-10-10,0,21,False,Best Home and Electric,2021,10,40,1
ZA-EC,2021-10-10,0,21,False,Best Home,2021,10,40,1
ZA-EC,2021-10-10,0,21,False,Dial a Bed,2021,10,40,1
ZA-EC,2021-10-10,0,21,False,The Bed Centre,2021,10,40,1
ZA-EC,2021-10-10,0,21,False,Bed centre,2021,10,40,1
ZA-EC,2021-10-10,0,21,False,The Bed Shop,2021,10,40,1
ZA-EC,2021-10-10,0,21,False,Tafelberg,2021,10,40,1
ZA-EC,2021-10-10,0,21,False,The Mattress King,2021,10,40,1
ZA-EC,2021-10-10,0,21,False,Mattress Gallery,2021,10,40,1
ZA-EC,2021-10-10,7,21,False,Mattress Warehouse,2021,10,40,0
ZA-EC,2021-10-10,0,21,False,Ericssons,2021,10,40,1
ZA-EC,2021-10-17,7,20,False,Bradlows,2021,10,41,0
ZA-EC,2021-10-17,0,20,False,Russells,2021,10,41,1
ZA-EC,2021-10-17,0,20,False,Rochester,2021,10,41,1
ZA-EC,2021-10-17,0,20,False,Sleepmasters,2021,10,41,1
ZA-EC,2021-10-17,20,20,False,OK Furniture,2021,10,41,0
ZA-EC,2021-10-17,7,20,False,House and Home,2021,10,41,0
ZA-EC,2021-10-17,0,20,False,House & Home,2021,10,41,1
ZA-EC,2021-10-17,0,20,False,Lewis,2021,10,41,1
ZA-EC,2021-10-17,0,20,False,Beares,2021,10,41,1
ZA-EC,2021-10-17,0,20,False,Best Home & Electric,2021,10,41,1
ZA-EC,2021-10-17,0,20,False,Best Home and Electric,2021,10,41,1
ZA-EC,2021-10-17,0,20,False,Best Home,2021,10,41,1
ZA-EC,2021-10-17,0,20,False,Dial a Bed,2021,10,41,1
ZA-EC,2021-10-17,0,20,False,The Bed Centre,2021,10,41,1
ZA-EC,2021-10-17,0,20,False,Bed centre,2021,10,41,1
ZA-EC,2021-10-17,0,20,False,The Bed Shop,2021,10,41,1
ZA-EC,2021-10-17,0,20,False,Tafelberg,2021,10,41,1
ZA-EC,2021-10-17,0,20,False,The Mattress King,2021,10,41,1
ZA-EC,2021-10-17,0,20,False,Mattress Gallery,2021,10,41,1
ZA-EC,2021-10-17,0,20,False,Mattress Warehouse,2021,10,41,1
ZA-EC,2021-10-17,0,20,False,Ericssons,2021,10,41,1
ZA-EC,2021-10-24,14,14,False,Bradlows,2021,10,42,0
ZA-EC,2021-10-24,7,14,False,Russells,2021,10,42,0
ZA-EC,2021-10-24,0,14,False,Rochester,2021,10,42,1
ZA-EC,2021-10-24,0,14,False,Sleepmasters,2021,10,42,1
ZA-EC,2021-10-24,14,14,False,OK Furniture,2021,10,42,0
ZA-EC,2021-10-24,0,14,False,House and Home,2021,10,42,1
ZA-EC,2021-10-24,0,14,False,House & Home,2021,10,42,1
ZA-EC,2021-10-24,14,14,False,Lewis,2021,10,42,0
ZA-EC,2021-10-24,0,14,False,Beares,2021,10,42,1
ZA-EC,2021-10-24,0,14,False,Best Home & Electric,2021,10,42,1
ZA-EC,2021-10-24,0,14,False,Best Home and Electric,2021,10,42,1
ZA-EC,2021-10-24,7,14,False,Best Home,2021,10,42,0
ZA-EC,2021-10-24,0,14,False,Dial a Bed,2021,10,42,1
ZA-EC,2021-10-24,0,14,False,The Bed Centre,2021,10,42,1
ZA-EC,2021-10-24,0,14,False,Bed centre,2021,10,42,1
ZA-EC,2021-10-24,0,14,False,The Bed Shop,2021,10,42,1
ZA-EC,2021-10-24,0,14,False,Tafelberg,2021,10,42,1
ZA-EC,2021-10-24,0,14,False,The Mattress King,2021,10,42,1
ZA-EC,2021-10-24,0,14,False,Mattress Gallery,2021,10,42,1
ZA-EC,2021-10-24,7,14,False,Mattress Warehouse,2021,10,42,0
ZA-EC,2021-10-24,0,14,False,Ericssons,2021,10,42,1
ZA-EC,2021-10-31,7,49,False,Bradlows,2021,10,43,0
ZA-EC,2021-10-31,0,49,False,Russells,2021,10,43,1
ZA-EC,2021-10-31,0,49,False,Rochester,2021,10,43,1
ZA-EC,2021-10-31,0,49,False,Sleepmasters,2021,10,43,1
ZA-EC,2021-10-31,49,49,False,OK Furniture,2021,10,43,0
ZA-EC,2021-10-31,14,49,False,House and Home,2021,10,43,0
ZA-EC,2021-10-31,0,49,False,House & Home,2021,10,43,1
ZA-EC,2021-10-31,7,49,False,Lewis,2021,10,43,0
ZA-EC,2021-10-31,0,49,False,Beares,2021,10,43,1
ZA-EC,2021-10-31,0,49,False,Best Home & Electric,2021,10,43,1
ZA-EC,2021-10-31,0,49,False,Best Home and Electric,2021,10,43,1
ZA-EC,2021-10-31,0,49,False,Best Home,2021,10,43,1
ZA-EC,2021-10-31,0,49,False,Dial a Bed,2021,10,43,1
ZA-EC,2021-10-31,0,49,False,The Bed Centre,2021,10,43,1
ZA-EC,2021-10-31,0,49,False,Bed centre,2021,10,43,1
ZA-EC,2021-10-31,0,49,False,The Bed Shop,2021,10,43,1
ZA-EC,2021-10-31,0,49,False,Tafelberg,2021,10,43,1
ZA-EC,2021-10-31,0,49,False,The Mattress King,2021,10,43,1
ZA-EC,2021-10-31,0,49,False,Mattress Gallery,2021,10,43,1
ZA-EC,2021-10-31,0,49,False,Mattress Warehouse,2021,10,43,1
ZA-EC,2021-10-31,0,49,False,Ericssons,2021,10,43,1
