,area,date,interest,isPartial,brand,year,month,week,is_zero,estimated_min_interest,estimated_interest
4061,ZA-NL,2019-02-10,0,False,Dial a Bed,2019,2,6,1,4.5,4.5
4062,ZA-NL,2019-02-17,0,False,Dial a Bed,2019,2,7,1,4.5,4.5
4063,ZA-NL,2019-02-24,31,False,Dial a Bed,2019,2,8,0,4.5,31.0
4064,ZA-NL,2019-03-03,0,False,Dial a Bed,2019,3,9,1,4.5,4.5
4065,ZA-NL,2019-03-10,31,False,Dial a Bed,2019,3,10,0,4.5,31.0
4066,ZA-NL,2019-03-17,100,False,Dial a Bed,2019,3,11,0,4.5,100.0
4067,ZA-NL,2019-03-24,0,False,Dial a Bed,2019,3,12,1,4.5,4.5
4068,ZA-NL,2019-03-31,0,False,Dial a Bed,2019,3,13,1,4.5,4.5
4069,ZA-NL,2019-04-07,0,False,Dial a Bed,2019,4,14,1,4.5,4.5
4070,ZA-NL,2019-04-14,0,False,Dial a Bed,2019,4,15,1,4.5,4.5
4071,ZA-NL,2019-04-21,0,False,Dial a Bed,2019,4,16,1,4.5,4.5
4072,ZA-NL,2019-04-28,0,False,Dial a Bed,2019,4,17,1,4.5,4.5
4073,ZA-NL,2019-05-05,0,False,Dial a Bed,2019,5,18,1,4.5,4.5
4074,ZA-NL,2019-05-12,0,False,Dial a Bed,2019,5,19,1,4.5,4.5
4075,ZA-NL,2019-05-19,0,False,Dial a Bed,2019,5,20,1,4.5,4.5
4076,ZA-NL,2019-05-26,0,False,Dial a Bed,2019,5,21,1,4.5,4.5
4077,ZA-NL,2019-06-02,0,False,Dial a Bed,2019,6,22,1,4.5,4.5
4078,ZA-NL,2019-06-09,0,False,Dial a Bed,2019,6,23,1,4.5,4.5
4079,ZA-NL,2019-06-16,33,False,Dial a Bed,2019,6,24,0,4.5,33.0
4080,ZA-NL,2019-06-23,0,False,Dial a Bed,2019,6,25,1,4.5,4.5
4081,ZA-NL,2019-06-30,0,False,Dial a Bed,2019,6,26,1,4.5,4.5
4082,ZA-NL,2019-07-07,0,False,Dial a Bed,2019,7,27,1,4.5,4.5
4083,ZA-NL,2019-07-14,0,False,Dial a Bed,2019,7,28,1,4.5,4.5
4084,ZA-NL,2019-07-21,0,False,Dial a Bed,2019,7,29,1,4.5,4.5
4085,ZA-NL,2019-07-28,30,False,Dial a Bed,2019,7,30,0,4.5,30.0
4086,ZA-NL,2019-08-04,0,False,Dial a Bed,2019,8,31,1,4.5,4.5
4087,ZA-NL,2019-08-11,0,False,Dial a Bed,2019,8,32,1,4.5,4.5
4088,ZA-NL,2019-08-18,0,False,Dial a Bed,2019,8,33,1,4.5,4.5
4089,ZA-NL,2019-08-25,0,False,Dial a Bed,2019,8,34,1,4.5,4.5
4090,ZA-NL,2019-09-01,0,False,Dial a Bed,2019,9,35,1,4.5,4.5
4091,ZA-NL,2019-09-08,0,False,Dial a Bed,2019,9,36,1,4.5,4.5
4092,ZA-NL,2019-09-15,0,False,Dial a Bed,2019,9,37,1,4.5,4.5
4093,ZA-NL,2019-09-22,0,False,Dial a Bed,2019,9,38,1,4.5,4.5
4094,ZA-NL,2019-09-29,0,False,Dial a Bed,2019,9,39,1,4.5,4.5
4095,ZA-NL,2019-10-06,0,False,Dial a Bed,2019,10,40,1,4.5,4.5
4096,ZA-NL,2019-10-13,0,False,Dial a Bed,2019,10,41,1,4.5,4.5
4097,ZA-NL,2019-10-20,0,False,Dial a Bed,2019,10,42,1,4.5,4.5
4098,ZA-NL,2019-10-27,0,False,Dial a Bed,2019,10,43,1,4.5,4.5
4099,ZA-NL,2019-11-03,0,False,Dial a Bed,2019,11,44,1,4.5,4.5
4100,ZA-NL,2019-11-10,0,False,Dial a Bed,2019,11,45,1,4.5,4.5
4101,ZA-NL,2019-11-17,56,False,Dial a Bed,2019,11,46,0,4.5,56.0
4102,ZA-NL,2019-11-24,55,False,Dial a Bed,2019,11,47,0,4.5,55.0
4103,ZA-NL,2019-12-01,0,False,Dial a Bed,2019,12,48,1,4.5,4.5
4104,ZA-NL,2019-12-08,0,False,Dial a Bed,2019,12,49,1,4.5,4.5
4105,ZA-NL,2019-12-15,31,False,Dial a Bed,2019,12,50,0,4.5,31.0
4106,ZA-NL,2019-12-22,32,False,Dial a Bed,2019,12,51,0,4.5,32.0
4107,ZA-NL,2019-12-29,0,False,Dial a Bed,2019,12,52,1,4.5,4.5
4108,ZA-LP,2019-01-06,0,False,Dial a Bed,2019,1,1,1,4.5,4.5
4109,ZA-LP,2019-01-13,0,False,Dial a Bed,2019,1,2,1,4.5,4.5
4110,ZA-LP,2019-01-20,0,False,Dial a Bed,2019,1,3,1,4.5,4.5
4111,ZA-LP,2019-01-27,0,False,Dial a Bed,2019,1,4,1,4.5,4.5
4112,ZA-LP,2019-02-03,0,False,Dial a Bed,2019,2,5,1,4.5,4.5
4113,ZA-LP,2019-02-10,0,False,Dial a Bed,2019,2,6,1,4.5,4.5
4114,ZA-LP,2019-02-17,0,False,Dial a Bed,2019,2,7,1,4.5,4.5
4115,ZA-LP,2019-02-24,0,False,Dial a Bed,2019,2,8,1,4.5,4.5
4116,ZA-LP,2019-03-03,0,False,Dial a Bed,2019,3,9,1,4.5,4.5
4117,ZA-LP,2019-03-10,0,False,Dial a Bed,2019,3,10,1,4.5,4.5
4118,ZA-LP,2019-03-17,0,False,Dial a Bed,2019,3,11,1,4.5,4.5
4119,ZA-LP,2019-03-24,0,False,Dial a Bed,2019,3,12,1,4.5,4.5
4120,ZA-LP,2019-03-31,0,False,Dial a Bed,2019,3,13,1,4.5,4.5
4121,ZA-LP,2019-04-07,0,False,Dial a Bed,2019,4,14,1,4.5,4.5
4122,ZA-LP,2019-04-14,0,False,Dial a Bed,2019,4,15,1,4.5,4.5
4123,ZA-LP,2019-04-21,0,False,Dial a Bed,2019,4,16,1,4.5,4.5
4124,ZA-LP,2019-04-28,0,False,Dial a Bed,2019,4,17,1,4.5,4.5
4125,ZA-LP,2019-05-05,0,False,Dial a Bed,2019,5,18,1,4.5,4.5
4126,ZA-LP,2019-05-12,0,False,Dial a Bed,2019,5,19,1,4.5,4.5
4127,ZA-LP,2019-05-19,0,False,Dial a Bed,2019,5,20,1,4.5,4.5
4128,ZA-LP,2019-05-26,0,False,Dial a Bed,2019,5,21,1,4.5,4.5
4129,ZA-LP,2019-06-02,0,False,Dial a Bed,2019,6,22,1,4.5,4.5
4130,ZA-LP,2019-06-09,0,False,Dial a Bed,2019,6,23,1,4.5,4.5
4131,ZA-LP,2019-06-16,0,False,Dial a Bed,2019,6,24,1,4.5,4.5
4132,ZA-LP,2019-06-23,0,False,Dial a Bed,2019,6,25,1,4.5,4.5
4133,ZA-LP,2019-06-30,0,False,Dial a Bed,2019,6,26,1,4.5,4.5
4134,ZA-LP,2019-07-07,0,False,Dial a Bed,2019,7,27,1,4.5,4.5
4135,ZA-LP,2019-07-14,0,False,Dial a Bed,2019,7,28,1,4.5,4.5
4136,ZA-LP,2019-07-21,0,False,Dial a Bed,2019,7,29,1,4.5,4.5
4137,ZA-LP,2019-07-28,0,False,Dial a Bed,2019,7,30,1,4.5,4.5
4138,ZA-LP,2019-08-04,0,False,Dial a Bed,2019,8,31,1,4.5,4.5
